"","description","costA","costB","ward","program","year","cost"
"172","ON E 74TH ST FROM S SOUTH SHORE DR (2700 E) TO S COLES AVE (2650 E) 0.00 ","14,165.00",NA,"7","Sidewalk Menu",2015,14165
"173","ON S CLYDE AVE FROM E 91ST ST (9100 S) TO E 93RD ST (9300 S) 2.00 ","103,261.00",NA,"7","Street Resurfacing Menu",2015,103261
"174","ON S COLFAX AVE FROM E 81ST ST (8100 S) TO E 87TH ST (8700 S) 6.00 ","468,347.00",NA,"7","Street Resurfacing Menu",2015,468347
"175","ON S MERRILL AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S) 1.00 ","48,299.00",NA,"7","Street Resurfacing Menu",2015,48299
"176","ON S YATES AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S) 1.00 ","59,706.00",NA,"7","Street Resurfacing Menu",2015,59706
"177","ON S PAXTON AVE FROM E 93RD ST (9300 S) TO E 94TH ST (9400 S) 1.00 ","48,243.00",NA,"7","Street Resurfacing Menu",2015,48243
"178","ON S MERRION AVE FROM E 95TH ST (9500 S) TO E 96TH ST (9600 S) 1.00 ","39,549.00",NA,"7","Street Resurfacing Menu",2015,39549
"179","ON S MUSKEGON AVE FROM E 79TH ST (7900 S) TO E 80TH ST (8000 S) 2.00 ","3,700.00",NA,"7","Street Speed Hump Menu",2015,3700
"180","ON S OGLESBY AVE FROM E 101ST ST (10100 S) TO E 103RD ST (10300 S) S Oglesby Ave from 101st St to 103rd St 2.00 ","17,778.00",NA,"7","Street Light Residential Staggered Piggy Back Menu",2015,17778
"181","ON S MARQUETTE AVE FROM E 79TH ST (7900 S) TO E 81ST ST (8100 S) S Marquette Ave from 79th St to 81st St ","8,800.00",NA,"7","Street Light Residential Staggered Piggy Back Menu",2015,8800
"182","2.00 ","296,400.00",NA,"7","Street Light Residential Staggered Piggy Back Menu",2015,296400
"183","Av to ","200,000.00",NA,"7","Street Light Residential Staggered Piggy Back Menu",2015,200000
"184","ON E 92ND ST FROM S EAST END AVE (1700 E) TO S CREGIER AVE (1800 E) 0.00 ","20,597.00",NA,"8","Curb & Gutter Menu",2015,20597
"185","ON S AVALON AVE FROM E 79TH ST (7900 S) TO E 80TH ST (8000 S) 0.00 ","2,535.00",NA,"8","Curb & Gutter Menu",2015,2535
"186","S CREGIER AVE & E 76TH ST 1.00 ","600.00",NA,"8","In-Road ""State Law Stop For Pedestrians"" Signs",2015,600
"187","ON S DREXEL AVE FROM E 86TH ST (8600 S) TO E 87TH ST (8700 S) 0.00 ","4,214.00",NA,"8","Sidewalk Menu",2015,4214
"188","","4,769.00",NA,"8","Sidewalk Menu",2015,4769
"189","ON E 74TH PL FROM S STONY ISLAND AVE (1560 E) TO S EAST END AVE (1700 E) 0.00 ","3,121.00",NA,"8","Sidewalk Menu",2015,3121
"190","ON S CHAPPEL AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S) 0.00 ","7,803.00",NA,"8","Sidewalk Menu",2015,7803
"191","ON S BLACKSTONE AVE FROM S ANTHONY AVE (7901 S) TO E 80TH ST (8000 S) 0.00 ","7,179.00",NA,"8","Sidewalk Menu",2015,7179
"192","ON S BENNETT AVE FROM E 90TH ST (9000 S) TO E 91ST ST (9100 S) 0.00 ","4,925.00",NA,"8","Sidewalk Menu",2015,4925
"193","ON S DORCHESTER AVE FROM E 82ND ST (8200 S) TO E 83RD ST (8300 S) 0.00 ","4,439.00",NA,"8","Sidewalk Menu",2015,4439
"194","ON S CREGIER AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S) 0.00 ","4,786.00",NA,"8","Sidewalk Menu",2015,4786
"195","ON E 84TH PL FROM S BLACKSTONE AVE (1500 E) TO S STONY ISLAND AVE (1600 E) 0.00 ","9,450.00",NA,"8","Sidewalk Menu",2015,9450
"196","ON S DORCHESTER AVE FROM E 88TH ST (8800 S) TO E 89TH ST (8900 S) 0.00 ","7,768.00",NA,"8","Sidewalk Menu",2015,7768
"197","ON E 81ST ST FROM S LUELLA AVE (2230 E) TO S CRANDON AVE (2300 E) 1.00 ","44,395.00",NA,"8","Street Resurfacing Menu",2015,44395
"198","ON S MARYLAND AVE FROM E 81ST ST (8100 S) TO E 82ND ST (8200 S) 1.00 ","72,618.00",NA,"8","Street Resurfacing Menu",2015,72618
"199","ON S BLACKSTONE AVE FROM E 89TH ST (8900 S) TO E 90TH ST (9000 S) 1.00 ","53,037.00",NA,"8","Street Resurfacing Menu",2015,53037
"200","ON E 80TH ST FROM S LUELLA AVE (2230 E) TO S CRANDON AVE (2300 E) 1.00 ","52,162.00",NA,"8","Street Resurfacing Menu",2015,52162
"201","ON E 82ND ST FROM S LUELLA AVE (2230 E) TO S CRANDON AVE (2300 E) 1.00 ","37,034.00",NA,"8","Street Resurfacing Menu",2015,37034
"202","ON S HARPER AVE FROM E 92ND ST (9200 S) TO E 93RD ST (9300 S) 1.00 ","74,554.00",NA,"8","Street Resurfacing Menu",2015,74554
"203","ON E 84TH PL FROM S STONY ISLAND AVE (1600 E) TO S EAST END AVE (1700 E) 1.00 ","62,914.00",NA,"8","Street Resurfacing Menu",2015,62914
"204","ON E 91ST PL FROM S STONY ISLAND AVE (1600 E) TO S EAST END AVE (1700 E) 1.00 ","60,514.00",NA,"8","Street Resurfacing Menu",2015,60514
"205","ON S HARPER AVE FROM E 91ST ST (9100 S) TO E 92ND ST (9200 S) 1.00 ","37,452.00",NA,"8","Street Resurfacing Menu (1-5)",2015,37452
"206","ON E 89TH ST FROM S LANGLEY AVE (700 E) TO S COTTAGE GROVE AVE (800 E) 1.00 ","42,753.00",NA,"8","Street Resurfacing Menu (1-5)",2015,42753
"207","ON S DORCHESTER AVE FROM E 85TH ST (8500 S) TO E 86TH ST (8600 S) 1.00 ","54,738.00",NA,"8","Street Resurfacing Menu (1-5)",2015,54738
"208","ON S DORCHESTER AVE FROM E 79TH ST (7900 S) TO E 80TH ST (8000 S) 1.00 ","51,050.00",NA,"8","Street Resurfacing Menu (1-5)",2015,51050
"209","9700 S AVALON AVE . Current W.O # : 11530801 - 2.00 ","1,200.00",NA,"8","Floodlight Menu",2015,1200
"210","ON E 73RD ST FROM S CONSTANCE AVE (1820 E) TO S STONY ISLAND AVE (1600 E) . Current W.O # : 11530802 - 15.00 ","4,500.00",NA,"8","Street Light Pole Painting Menu",2015,4500
"211","8758 S DOBSON AVE . Current W.O # : 11530800 - 2.00 ","2,900.00",NA,"8","Street Light Upgrade Menu",2015,2900
"212","ON E 73RD ST FROM S CONSTANCE AVE (1820 E) TO S STONY ISLAND AVE (1600 E) . Current W.O # : 11530802 - 8.00 ","3,200.00",NA,"8","Street Light Upgrade Menu",2015,3200
"213","8740 S DOBSON AVE . Current W.O # : 11530800 - 2.00 ","800.00",NA,"8","Street Light Upgrade Menu",2015,800
"214","8460 S MARYLAND AVE Install Alley Light 1.00 ","400.00",NA,"8","Street Light Upgrade Menu",2015,400
"215","ON S EAST END AVE FROM E 77TH ST (7700 S) TO E 79TH ST (7900 S) W O # : 11530803 ","2,800.00",NA,"8","Street Light Upgrade Menu",2015,2800
"216","ON E 73RD ST FROM S CONSTANCE AVE (1820 E) TO S STONY ISLAND AVE (1600 E) . Current W.O # : 11530802 - 3.00 ","4,050.00",NA,"8","Street Light Upgrade Piggy Back Menu",2015,4050
"217","ON S CLYDE AVE FROM E 79TH ST (7900 S) TO E 81ST ST (8100 S) PiggyBacks Only. Current W.O # : 11550850 - Approved 2.00 ","24,000.00",NA,"8","Street Light Piggy Back Only Menu",2015,24000
"218","2.00 ","156,000.00",NA,"8","Street Light Residential Staggered Piggy Back Menu",2015,156000
"219","2.00 ","156,000.00",NA,"8","Street Light Residential Staggered Piggy Back Menu",2015,156000
"220","2.00 ","156,000.00",NA,"8","Street Light Residential Staggered Piggy Back Menu",2015,156000
"221","1.00 ","78,000.00",NA,"8","Street Light Residential Staggered Piggy Back Menu",2015,78000
"222","ON E 101ST PL FROM 650 E TO S ST LAWRENCE AVE (600 E) 1.00 ","630.00",NA,"9","Bollard Menu",2015,630
"223","ON W 100TH PL FROM 414 W TO S EGGLESTON AVE (400 W) 1.00 ","630.00",NA,"9","Bollard Menu",2015,630
"224","ON S CORLISS AVE FROM E 111TH ST (11100 S) TO E 112TH ST (11200 S) 0.00 ","14,307.00",NA,"9","Curb & Gutter Menu",2015,14307
"225","S UNION AVE & W 127TH ST 1.00 ","700.00",NA,"9","Pavement Markings Menu",2015,700
"226","ON S LYON AVE FROM E 93RD ST (9300 S) TO S EVANS AVE (9400 S) 0.00 ","63,028.00",NA,"9","Sidewalk Menu",2015,63028
"227","ON E 117TH PL FROM S MICHIGAN AVE (100 E) TO S INDIANA AVE (200 E) 0.00 ","83,920.00",NA,"9","Sidewalk Menu",2015,83920
"228","ON S CALUMET AVE FROM E 117TH ST (11700 S) TO E 119TH ST (11900 S) 0.00 ","54,939.00",NA,"9","Sidewalk Menu",2015,54939
"229","ON E 95TH ST FROM S DR MARTIN LUTHER KING JR DR (400 E) TO S RHODES AVE (530 0.00 ","17,891.00",NA,"9","Sidewalk Menu",2015,17891
"230","ON W 102ND ST FROM S PRINCETON AVE (300 W) TO S EGGLESTON AVE (400 W) 0.00 ","27,609.00",NA,"9","Sidewalk Menu",2015,27609
"231","ON E 95TH ST FROM S FOREST AVE (300 E) TO S CALUMET AVE (330 E) 0.00 ","5,202.00",NA,"9","Sidewalk Menu",2015,5202
"232","ON E 117TH ST FROM S PRAIRIE AVE (300 E) TO S FRONT AVE (400 E) 0.00 ","28,877.00",NA,"9","Sidewalk Menu",2015,28877
"233","ON E 117TH ST FROM S PRAIRIE AVE (300 E) TO S FRONT AVE (400 E) - PM: JC 0.00 ","4,789.00",NA,"9","Sidewalk Menu",2015,4789
"234","ON E 100TH ST FROM S STATE ST (0 E) TO S LAFAYETTE AVE (30 W) 0.00 ","25,932.00",NA,"9","Sidewalk Menu",2015,25932
"235","ON S PRAIRIE AVE FROM E 104TH ST (10400 S) TO E 105TH ST (10500 S) 0.00 ","32,726.00",NA,"9","Sidewalk Menu",2015,32726
"236","ON W 102ND PL FROM S EGGLESTON AVE (400 W) TO S NORMAL AVE (500 W) 0.00 ","49,182.00",NA,"9","Sidewalk Menu",2015,49182
"237","ON W 100TH ST FROM S PRINCETON AVE (300 W) TO S WENTWORTH AVE (200 W) 2.00 ","55,036.00",NA,"9","Street Resurfacing Menu",2015,55036
"238","ON S INDIANA AVE FROM E 105TH ST (10500 S) TO E 106TH ST (10600 S) 1.00 ","53,766.00",NA,"9","Street Resurfacing Menu",2015,53766
"239","ON E 88TH ST FROM S MICHIGAN AVE (100 E) TO S INDIANA AVE (200 E) 2.00 ","34,398.00",NA,"9","Street Resurfacing Menu",2015,34398
"240","ON S FOREST AVE FROM E 100TH ST (10000 S) TO E 101ST ST (10100 S) 1.00 ","48,813.00",NA,"9","Street Resurfacing Menu",2015,48813
"241","ON S LA SALLE ST FROM W 121ST ST (12100 S) TO W 123RD ST (12300 S) 2.00 ","96,170.00",NA,"9","Street Resurfacing Menu",2015,96170
"242","ON E 132ND ST FROM S FORRESTVILLE AVE (530 E) TO S ST LAWRENCE AVE (600 E) 1.00 ","17,451.00",NA,"9","Street Resurfacing Menu",2015,17451
"243","ON S PRAIRIE AVE FROM E 102ND ST (10200 S) TO E 103RD ST (10300 S) 1.00 ","49,819.00",NA,"9","Street Resurfacing Menu",2015,49819
"244","ON W 126TH PL FROM S PERRY AVE (100 W) TO W BRAYTON ST (200 W) 2.00 ","77,877.00",NA,"9","Street Resurfacing Menu",2015,77877
"245","ON S RIVERDALE AVE FROM E 133RD ST (13300 S) TO S ST LAWRENCE AVE (13340 S) 1.00 ","36,949.00",NA,"9","Street Resurfacing Menu",2015,36949
"246","ON E 126TH ST FROM S STATE ST (0 E) TO S MICHIGAN AVE (100 E) 1.00 ","47,111.00",NA,"9","Street Resurfacing Menu",2015,47111
"247","ON S RHODES AVE FROM E 102ND ST (10200 S) TO E 103RD ST (10300 S) 1.00 ","48,741.00",NA,"9","Street Resurfacing Menu",2015,48741
"248","ON S FRONT AVE FROM E 113TH ST (11300 S) TO E 115TH ST (11500 S) 2.00 ","107,840.00",NA,"9","Street Resurfacing Menu (1-5)",2015,107840
"249","ON E 93RD ST FROM S MICHIGAN AVE (100 E) TO S DR MARTIN LUTHER KING JR DR 5.00 ","140,839.00",NA,"9","Street Resurfacing Menu (1-5)",2015,140839
"250","ON S VERNON AVE FROM S EBERHART AVE (13100 S) TO S RIVERDALE AVE (13200 S) 1.00 ","68,850.00",NA,"9","Street Resurfacing Menu (1-5)",2015,68850
"251","ON S CALUMET AVE FROM E 100TH ST (10000 S) TO E 103RD ST (10300 S) . Current W.O # : 11530900 - 13.00 ","2,600.00",NA,"9","Street Light Pole Painting Menu",2015,2600
"252","ON S MICHIGAN AVE FROM E 87TH ST (8700 S) TO E 89TH ST (8900 S) . Current W.O # : 11530901 - 7.00 ","2,450.00",NA,"9","Street Light Upgrade Menu",2015,2450
"253","ON E 100TH ST FROM S PRINCETON AVE (300 W) TO S EGGLESTON AVE (410 W) . Current W.O # : 11530902 - 4.00 ","1,400.00",NA,"9","Street Light Upgrade Menu",2015,1400
"254","ON S CALUMET AVE FROM E 100TH ST (10000 S) TO E 103RD ST (10300 S) . Current W.O # : 11530900 - 11.00 ","3,850.00",NA,"9","Street Light Upgrade Menu",2015,3850
"255","11743 S EWING AVE 1.00 ","700.00",NA,"10","Alley Speed Hump Menu",2015,700
"256","ON S BOND AVE FROM S BAKER AVE (8400 S) TO E 83RD PL (8340 S) 0.00 ","28,821.00",NA,"10","Curb & Gutter Menu",2015,28821
"257","ON S AVENUE L FROM E 104TH ST (10400 S) TO E 105TH ST (10500 S) 0.00 ","14,134.00",NA,"10","Sidewalk Menu",2015,14134
"258","ON S AVENUE L FROM E 110TH ST (11000 S) TO E 111TH ST (11100 S) 0.00 ","47,561.00",NA,"10","Sidewalk Menu",2015,47561
"259","ON S AVENUE M FROM E 96TH ST (9600 S) TO E 97TH ST (9700 S) 0.00 ","19,625.00",NA,"10","Sidewalk Menu",2015,19625
"260","ON S AVENUE H FROM E 97TH ST (9700 S) TO E 98TH ST (9800 S) 0.00 ","16,109.00",NA,"10","Sidewalk Menu",2015,16109
"261","ON S AVENUE E FROM E 106TH ST (10599 S) TO E 107TH ST (10700 S) 0.00 ","22,750.00",NA,"10","Sidewalk Menu",2015,22750
"262","ON E 92ND ST FROM S BALTIMORE AVE (3100 E) TO S BRANDON AVE (3200 E) 0.00 ","20,052.00",NA,"10","Sidewalk Menu",2015,20052
"263","ON S EWING AVE FROM E 112TH ST (11200 S) TO E 113TH ST (11300 S) 0.00 ","18,967.00",NA,"10","Sidewalk Menu",2015,18967
"264","ON S AVENUE L FROM E 111TH ST (11100 S) TO E 112TH ST (11200 S) 0.00 ","28,579.00",NA,"10","Sidewalk Menu",2015,28579
"265","ON S BALTIMORE AVE FROM E 91ST ST (9100 S) TO E 92ND ST (9200 S) 0.00 ","28,627.00",NA,"10","Sidewalk Menu",2015,28627
"266","ON S BOND AVE FROM S BAKER AVE (8400 S) TO E 83RD PL (8340 S) 1.00 ","80,346.00",NA,"10","Street Resurfacing Menu",2015,80346
"267","ON S AVENUE F FROM E 109TH ST (10900 S) TO E 110TH ST (11000 S) 1.00 ","59,748.00",NA,"10","Street Resurfacing Menu",2015,59748
"268","ON S AVENUE J FROM E 106TH ST (10600 S) TO E 107TH ST (10700 S) 1.00 ","44,691.00",NA,"10","Street Resurfacing Menu",2015,44691
"269","ON E 135TH ST FROM S AVENUE N (3500 E) TO S AVENUE M (3530 E) 1.00 ","48,610.00",NA,"10","Street Resurfacing Menu",2015,48610
"270","ON S HOXIE AVE FROM E 98TH ST (9800 S) TO E 99TH ST (9900 S) 1.00 ","74,934.00",NA,"10","Street Resurfacing Menu",2015,74934
"271","ON S MANISTEE AVE FROM E 96TH ST (9600 S) TO E 98TH ST (9800 S) 3.00 ","163,927.00",NA,"10","Street Resurfacing Menu",2015,163927
"272","ON E 109TH ST FROM S AVENUE H (3730 E) TO S AVENUE F (3830 E) 2.00 ","39,332.00",NA,"10","Street Resurfacing Menu",2015,39332
"273","ON S AVENUE C FROM E 106TH ST (10600 S) TO E 110TH ST (11000 S) 4.00 ","178,546.00",NA,"10","Street Resurfacing Menu",2015,178546
"274","ON S AVENUE M FROM E 103RD ST (10300 S) TO E 104TH ST (10400 S) 1.00 ","83,591.00",NA,"10","Street Resurfacing Menu",2015,83591
"275","ON S AVENUE E FROM E 106TH ST (10599 S) TO E 107TH ST (10700 S) 1.00 ","47,501.00",NA,"10","Street Resurfacing Menu",2015,47501
"276","ON E 107TH ST FROM S BENSLEY AVE (2500 E) TO S HOXIE AVE (2600 E) 2.00 ","52,855.00",NA,"10","Street Resurfacing Menu",2015,52855
"277","ON S AVENUE G FROM E 111TH ST (11100 S) TO E 112TH ST (11200 S) 1.00 ","51,979.00",NA,"10","Street Resurfacing Menu (1-5)",2015,51979
"278","ON E 131ST ST FROM S GREEN BAY AVE (3400 E) TO S AVENUE O (3430 E) 1.00 ","33,976.00",NA,"10","Street Resurfacing Menu (1-5)",2015,33976
"279","ON S BUFFALO AVE FROM E 108TH ST (10800 S) TO E 109TH ST (10900 S) 1.00 ","53,332.00",NA,"10","Street Resurfacing Menu (1-5)",2015,53332
"280","ON E 84TH ST FROM S MACKINAW AVE (3330 E) TO S GREEN BAY AVE (3400 E) 1.00 ","16,801.00",NA,"10","Street Resurfacing Menu (1-5)",2015,16801
"281","ON E 84TH ST FROM S BURLEY AVE (3230 E) TO S BUFFALO AVE (3300 E) 1.00 ","17,096.00",NA,"10","Street Resurfacing Menu (1-5)",2015,17096
"282","ON S LOWE AVE FROM 3720 S TO W 37TH ST (3700 S) 1.00 ","10,348.00",NA,"11","Alley Apron Menu",2015,10348
"283","W 31ST ST & S EMERALD AVE&W 32ND ST & S HALSTED ST 1.00 ","700.00",NA,"11","Alley Speed Hump Menu",2015,700
"284","S WELLS ST & W 28TH PL&S WENTWORTH AVE & W 29TH ST 1.00 ","700.00",NA,"11","Alley Speed Hump Menu",2015,700
"285","S EMERALD AVE & W 46TH ST&S UNION AVE & W 47TH ST 1.00 ","700.00",NA,"11","Alley Speed Hump Menu",2015,700
"286","W 35TH PL & S SANGAMON ST&W 36TH ST & S MORGAN ST 1.00 ","1,400.00",NA,"11","Alley Speed Hump Menu",2015,1400
"287","W 45TH PL & S WALLACE ST&W 46TH ST & S NORMAL AVE 1.00 ","2,800.00",NA,"11","Alley Speed Hump Menu",2015,2800
"288","S WELLS ST & W 29TH ST&S WENTWORTH AVE & S DAN RYAN WENTWORTH AV XR 1.00 ","1,400.00",NA,"11","Alley Speed Hump Menu",2015,1400
"289","S PRINCETON AVE & W 32ND ST&S WELLS ST & W 33RD ST 1.00 ","243,610.00",NA,"11","Concrete Alley Menu",2015,243610
"290","ON W 32ND ST FROM S WALLACE ST (600 W) TO S PARNELL AVE (530 W) 0.00 ","11,846.00",NA,"11","Curb & Gutter Menu",2015,11846
"291","ON S FARRELL ST FROM S ARCHER AVE (2830 S) TO S LYMAN ST (2930 S) 0.00 ","5,908.00",NA,"11","Curb & Gutter Menu",2015,5908
"292","ON S WALLACE ST FROM W 32ND ST (3200 S) TO W 33RD ST (3300 S) 0.00 ","32,522.00",NA,"11","Curb & Gutter Menu",2015,32522
"293","ON S PRINCETON AVE FROM W 29TH ST (2900 S) TO W 30TH ST (3000 S) 0.00 ","22,903.00",NA,"11","Curb & Gutter Menu",2015,22903
"294","ON S LOWE AVE FROM W 35TH ST (3500 S) TO W 36TH ST (3600 S) 0.00 ","9,144.00",NA,"11","Curb & Gutter Menu",2015,9144
"295","S LOOMIS ST & W 31ST ST 0.00 ","5,013.00",NA,"11","Curb & Gutter Menu",2015,5013
"296","1500 S PEORIA ST 1.00 ","350.00",NA,"11","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"297","1501 S SANGAMON ST 1.00 ","350.00",NA,"11","In-Road ""State Law Stop For Pedestrians"" Signs",2015,350
"298","ON W 42ND PL FROM S NORMAL AVE (500 W) TO S WALLACE ST (600 W) 0.00 ","6,966.00",NA,"11","Sidewalk Menu",2015,6966
"299","2935 S ELIAS CT - 0.00 ","354.00",NA,"11","Sidewalk Menu",2015,354
"300","ON S EMERALD AVE FROM W 34TH ST (3400 S) TO W 35TH ST (3500 S) 0.00 ","5,107.00",NA,"11","Sidewalk Menu",2015,5107
"301","735 W 48TH ST 0.00 ","1,381.00",NA,"11","Sidewalk Menu",2015,1381
"302","ON W 37TH ST FROM S WALLACE ST (600 W) TO S LOWE AVE (630 W) 0.00 ","16,131.00",NA,"11","Sidewalk Menu",2015,16131
"303","ON S POPLAR AVE FROM S ARCHER AVE (2710 S) TO W 29TH ST (2900 S) 0.00 ","68,752.00",NA,"11","Sidewalk Menu",2015,68752
"304","ON S MAY ST FROM W 32ND ST (3200 S) TO W 32ND PL (3230 S) 0.00 ","3,313.00",NA,"11","Sidewalk Menu",2015,3313
"305","ON S ELIAS CT FROM S ARCHER AVE (2900 S) TO S LYMAN ST (3000 S) 0.00 ","1,582.00",NA,"11","Sidewalk Menu",2015,1582
"306","ON S LITUANICA AVE FROM W 32ND PL (3230 S) TO W 33RD ST (3300 S) 0.00 ","14,360.00",NA,"11","Sidewalk Menu",2015,14360
"307","ON S KEELEY ST FROM S LYMAN ST (2940 S) TO W 31ST ST (3100 S) 0.00 ","4,648.00",NA,"11","Sidewalk Menu",2015,4648
"308","ON S THROOP ST FROM S ARCHER AVE (2800 S) TO S LYMAN ST (2900 S) 0.00 ","15,703.00",NA,"11","Sidewalk Menu",2015,15703
"309","ON W 32ND ST FROM S STEWART AVE (400 W) TO S SHIELDS AVE (330 W) 0.00 ","5,164.00",NA,"11","Sidewalk Menu",2015,5164
"310","ON W 29TH ST FROM S PRINCETON AVE (300 W) TO S WELLS ST (230 W) 0.00 ","12,676.00",NA,"11","Sidewalk Menu",2015,12676
"311","210 W 30TH ST 0.00 ","1,410.00",NA,"11","Sidewalk Menu",2015,1410
"312","ON S PEORIA ST FROM W 26TH PL (2600 S) TO W 27TH ST (2700 S) 1.00 ","19,405.00",NA,"11","Street Resurfacing Menu",2015,19405
"313","ON W 26TH PL FROM S GREEN ST (830 W) TO S PEORIA ST (900 W) 1.00 ","15,715.00",NA,"11","Street Resurfacing Menu",2015,15715
"314","ON W 33RD ST FROM S SHIELDS AVE (330 W) TO S STEWART AVE (400 W) 1.00 ","39,691.00",NA,"11","Street Resurfacing Menu",2015,39691
"315","ON W 33RD ST FROM S WELLS ST (230 W) TO S SHIELDS AVE (330 W) 2.00 ","104,509.00",NA,"11","Street Resurfacing Menu",2015,104509
"316","ON S ARCH ST FROM S LYMAN ST (3000 S) TO W 31ST ST (3100 S) 1.00 ","15,120.00",NA,"11","Street Resurfacing Menu",2015,15120
"317","ON W 27TH ST FROM S HALSTED ST (800 W) TO S SENOUR AVE (900 W) 3.00 ","102,757.00",NA,"11","Street Resurfacing Menu",2015,102757
"318","ON S GREEN ST FROM W 26TH PL (2600 S) TO W 27TH ST (2700 S) 1.00 ","24,704.00",NA,"11","Street Resurfacing Menu",2015,24704
"319","ON S UNION AVE FROM W 14TH ST (1400 S) TO W 16TH ST (1600 S) 2.00 ","160,067.00",NA,"11","Street Resurfacing Menu",2015,160067
"320","ON W 37TH ST FROM S LOWE AVE (630 W) TO S HALSTED ST (800 W) 3.00 ","92,687.00",NA,"11","Street Resurfacing Menu (1-5)",2015,92687
"321","ON W 37TH PL FROM S NORMAL AVE (500 W) TO S PRINCETON AVE (300 W) 1.00 ","1,850.00",NA,"11","Street Speed Hump Menu",2015,1850
"322","ON W 32ND ST FROM S THROOP ST (1300 W) TO S BENSON ST (1400 W) 1.00 ","1,850.00",NA,"11","Street Speed Hump Menu",2015,1850
"323","ON W 35TH PL FROM S MORGAN ST (1000 W) TO S SANGAMON ST (950 W) 2.00 ","3,700.00",NA,"11","Street Speed Hump Menu",2015,3700
"324","ON S WALLACE ST FROM W 44TH ST (4400 S) TO W 47TH ST (4700 S) 6.00 ","11,100.00",NA,"11","Street Speed Hump Menu",2015,11100
"325","ON W 32ND PL FROM S LITUANICA AVE (900 W) TO S MORGAN ST (1000 W) 2.00 ","3,700.00",NA,"11","Street Speed Hump Menu",2015,3700
"326","ON W 36TH ST FROM S LITUANICA AVE (900 W) TO S SANGAMON ST (950 W) 1.00 ","1,850.00",NA,"11","Street Speed Hump Menu",2015,1850
"327","ON W 37TH ST FROM S LITUANICA AVE (900 W) TO S SANGAMON ST (938 W) 1.00 ","1,850.00",NA,"11","Street Speed Hump Menu",2015,1850
"328","ON S POPLAR AVE FROM S ARCHER AVE (2710 S) TO W 31ST ST (3100 S) 8.00 ","14,800.00",NA,"11","Street Speed Hump Menu",2015,14800
"329","ON W 15TH ST FROM S MORGAN ST (1000 W) TO S ABERDEEN ST (1100 W) 2.00 ","3,700.00",NA,"11","Street Speed Hump Menu",2015,3700
"330","ON S WALLACE ST FROM W 32ND ST (3200 S) TO W 33RD ST (3300 S) 0.00 ","12,792.00",NA,"11","Sidewalk Menu",2015,12792
"331","ON W 37TH PL FROM S MORGAN ST (1000 W) TO S SANGAMON ST (950 W) 0.00 ","3,757.00",NA,"11","Sidewalk Menu",2015,3757
"332","ON S UNION AVE FROM W 26TH ST (2600 S) TO W 29TH ST (2900 S) S Union Ave from w 26th St to w 29th St, 2.00 ","174,400.00",NA,"11","Street Light Residential Staggered Piggy Back Menu",2015,174400
"333","S FRANCISCO AVE & S ARCHER AVE&S RICHMOND ST & W 42ND ST 1.00 ","654.00",NA,"12","Alley Resurfacing Menu",2015,654
"334","ON S WINCHESTER AVE FROM W 36TH ST (3600 S) TO W 37TH ST (3700 S) 0.00 ","2,437.00",NA,"12","Sidewalk Menu",2015,2437
"335","ON S HAMILTON AVE FROM W 36TH ST (3600 S) TO W 37TH ST (3700 S) 0.00 ","2,017.00",NA,"12","Sidewalk Menu",2015,2017
"336","ON S WESTERN BLVD FROM W 35TH ST (3500 S) TO W 35TH PL (3540 S) 0.00 ","389.00",NA,"12","Sidewalk Menu",2015,389
"337","ON S WOOD ST FROM W 36TH ST (3600 S) TO W 37TH ST (3700 S) 0.00 ","2,363.00",NA,"12","Sidewalk Menu",2015,2363
"338","ON S HERMITAGE AVE FROM W 36TH ST (3600 S) TO W 37TH ST (3700 S) 0.00 ","3,231.00",NA,"12","Sidewalk Menu",2015,3231
"339","ON S WOOD ST FROM W 34TH ST (3400 S) TO W 34TH PL (3430 S) 0.00 ","4,109.00",NA,"12","Sidewalk Menu",2015,4109
"340","ON S DAMEN AVE FROM W 36TH ST (3600 S) TO W 37TH ST (3699 S) 0.00 ","1,914.00",NA,"12","Sidewalk Menu",2015,1914
"341","ON W 23RD ST FROM S WHIPPLE ST (3030 W) TO S ALBANY AVE (3100 W) 0.00 ","23,371.00",NA,"12","Sidewalk Menu",2015,23371
"342","ON S HOYNE AVE FROM W 35TH ST (3500 S) TO W 36TH ST (3600 S) 0.00 ","3,513.00",NA,"12","Sidewalk Menu",2015,3513
"343","ON W 37TH PL FROM S ASHLAND AVE (1600 W) TO S PAULINA ST (1700 W) 0.00 ","3,281.00",NA,"12","Sidewalk Menu",2015,3281
"344","3001 W 39TH PL sidewalk change order - PM: JC 0.00 ","4,157.00",NA,"12","Sidewalk Menu",2015,4157
"345","ON S OAKLEY AVE FROM W 41ST ST (4100 S) TO W 42ND ST (4200 S) 1.00 ","42,275.00",NA,"12","Street Resurfacing Menu",2015,42275
