"","description","costA","costB","ward","program","year","cost"
"1154","ON N PARKSIDE AVE FROM W SCHUBERT AV (2700 N) TO W 0.00 ","1,603.00",NA,"30","Sidewalk Menu",2012,1603
"1155","ON W WELLINGTON AVE FROM N MANGO AV (5732 W) TO N 1.00 ","49,306.00",NA,"30","Street Resurfacing Menu",2012,49306
"1156","ON N KILPATRICK AVE FROM W SCHOOL ST (3300 N) TO W 1.00 ","47,931.00",NA,"30","Street Resurfacing Menu",2012,47931
"1157","ON N MANGO AVE FROM W WELLINGTON AV (3000 N) TO W 1.00 ","51,789.00",NA,"30","Street Resurfacing Menu",2012,51789
"1158","ON W BARRY AVE FROM N MENARD AV (5800 W) TO N 1.00 ","18,966.00",NA,"30","Street Resurfacing Menu",2012,18966
"1159","ON N RIDGEWAY AVE FROM W SCHOOL ST (3300 N) TO W 2.00 ","108,366.00",NA,"30","Street Resurfacing Menu",2012,108366
"1160","ON N LINDER AVE FROM W BARRY AV (3100 N) TO W 1.00 ","37,015.00",NA,"30","Street Resurfacing Menu",2012,37015
"1161","ON W GEORGE ST FROM N CENTRAL PARK AV (3600 W) TO 1.00 ","38,266.00",NA,"30","Street Resurfacing Menu",2012,38266
"1162","ON W SCHUBERT AVE FROM N CENTRAL AV (5600 W) TO N 4.00 ","180,901.00",NA,"30","Street Resurfacing Menu",2012,180901
"1163","ON N KARLOV AVE FROM W SCHOOL ST (3300 N) TO N 1.00 ","3,700.00",NA,"30","Street Speed Hump Menu",2012,3700
"1164","ON W ROSCOE ST FROM N LAWNDALE AVE (3700 W) TO N 1.00 ","1,850.00",NA,"30","Street Speed Hump Menu",2012,1850
"1165","ON W ROSCOE ST FROM N KILPATRICK AV (4648 W) TO N 2.00 ","1,850.00",NA,"30","Street Speed Hump Menu",2012,1850
"1166","ON N MAJOR AVE FROM W FULLERTON AV (2400 N) TO W 1.00 ","3,700.00",NA,"30","Street Speed Hump Menu",2012,3700
"1167","N SPRINGFIELD AVE & W HIRSCH ST INSTALL POLE FOR CAMERA ","5,000.00",NA,"30","Street Light Arterial",2012,5000
"1168","5511 W DIVERSEY AVE ","350.00",NA,"30","Street Light Upgrade",2012,350
"1169","5934 W DIVERSEY AVE ","350.00",NA,"30","Street Light Upgrade",2012,350
"1170","3925 W EDDY ST 1.00 ","350.00",NA,"30","Street Light Upgrade",2012,350
"1171","5503 W DIVERSEY AVE ","350.00",NA,"30","Street Light Upgrade",2012,350
"1172","5531 W DIVERSEY AVE ","350.00",NA,"30","Street Light Upgrade",2012,350
"1173","ON NEWPORT FROM N PULASKI RD (4000 W) TO N KARLOV ","1,050.00",NA,"30","Street Light Upgrade",2012,1050
"1174","Springfield & Hirsch ","22,500.00",NA,"30","High Definition Camera",2012,22500
"1175","ON W FLETCHER ST FROM 4114 W TO N KARLOV AV (4100 1.00 ","8,961.00",NA,"31","Alley Apron Menu",2012,8961
"1176","W DIVERSEY AVE & W GEORGE ST & N KILBOURN AVE & N 0.00 ","43,886.00",NA,"31","Alley Resurfacing Menu",2012,43886
"1177","W DIVERSEY PKWY & W PARKER AVE & N CICERO AVE & N 0.00 ","53,266.00",NA,"31","Alley Resurfacing Menu",2012,53266
"1178","N CICERO AVE & N LAMON AVE & W PARKER AVE & W 0.00 ","31,650.00",NA,"31","Alley Resurfacing Menu",2012,31650
"1179","ON N LONG AVE FROM W GEORGE ST (2900 N) TO W 1.00 ","79,623.00",NA,"31","Street Resurfacing Menu",2012,79623
"1180","ON W BARRY AVE FROM N LINDER AV (5500 W) TO N 1.00 ","15,025.00",NA,"31","Street Resurfacing Menu",2012,15025
"1181","ON W ALTGELD ST FROM N LAVERGNE AV (5000 W) TO N 0.50 ","53,445.00",NA,"31","Street Resurfacing Menu",2012,53445
"1182","ON N LINDER AVE FROM W WELLINGTON AV (3000 N) TO W 0.50 ","53,879.00",NA,"31","Street Resurfacing Menu",2012,53879
"1183","ON W NELSON ST FROM N PULASKI RD (4000 W) TO N 1.00 ","48,589.00",NA,"31","Street Resurfacing Menu",2012,48589
"1184","ON W GEORGE ST FROM N LAVERGNE AV (5000 W) TO N 1.00 ","61,461.00",NA,"31","Street Resurfacing Menu",2012,61461
"1185","ON N LINDER AVE FROM W GEORGE ST (2900 N) TO W 1.00 ","37,525.00",NA,"31","Street Resurfacing Menu",2012,37525
"1186","ON N TRIPP AVE FROM W DIVERSEY AV (2800 N) TO W 1.00 ","54,655.00",NA,"31","Street Resurfacing Menu",2012,54655
"1187","ON W PARKER AVE FROM N KILPATRICK AV (4700 W) TO N 1.00 ","51,824.00",NA,"31","Street Resurfacing Menu",2012,51824
"1188","ON W ALTGELD ST FROM N KILPATRICK AV (4700 W) TO N 1.00 ","52,402.00",NA,"31","Street Resurfacing Menu",2012,52402
"1189","ON N LONG AVE FROM W WELLINGTON AV (3000 N) TO W 1.00 ","83,559.00",NA,"31","Street Resurfacing Menu",2012,83559
"1190","ON N KOLMAR AVE FROM W GEORGE ST (2900 N) TO W 1.00 ","30,373.00",NA,"31","Street Resurfacing Menu",2012,30373
"1191","ON W DEMING PL FROM N CICERO AV (4800 W) TO N 1.00 ","36,285.00",NA,"31","Street Resurfacing Menu",2012,36285
"1192","ON W WRIGHTWOOD AVE FROM N KILBOURN AV (4500 W) 0.00 ","40,850.00",NA,"31","Street Resurfacing Menu",2012,40850
"1193","ON N PARKSIDE AVE FROM W GEORGE ST (2900 N) TO W 1.00 ","52,213.00",NA,"31","Street Resurfacing Menu",2012,52213
"1194","ON N LUNA AVE FROM W GEORGE ST (2900 N) TO W 1.00 ","38,635.00",NA,"31","Street Resurfacing Menu",2012,38635
"1195","ON N LONG AVE FROM W DIVERSEY AV (2800 N) TO W 1.00 ","36,880.00",NA,"31","Street Resurfacing Menu",2012,36880
"1196","ON W OAKDALE AVE FROM N LAVERGNE AV (5000 W) TO N 1.00 ","40,382.00",NA,"31","Street Resurfacing Menu",2012,40382
"1197","ON W WELLINGTON AVE FROM N LARAMIE AV (5200 W) TO 1.00 ","38,080.00",NA,"31","Street Resurfacing Menu",2012,38080
"1198","ON N KILBOURN AVE FROM W CORTLAND ST (1900 N) TO W 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2012,3700
"1199","ON W PARKER AVE FROM N KILBOURN AV (4500 W) TO N 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2012,3700
"1200","ON W MEDILL AVE FROM N LECLAIRE AV (5100 W) TO N 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2012,3700
"1201","ON W ALTGELD ST FROM N LARAMIE AV (5200 W) TO N 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2012,3700
"1202","ON N LECLAIRE AVE FROM W PALMER ST (2200 N) TO W 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2012,3700
"1203","ON W ALTGELD ST FROM N LECLAIRE AV (5100 W) TO N 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2012,3700
"1204","2000 N LAMON AVE ","2,000.00",NA,"31","Floodlight Menu",2012,2000
"1205","4877 W HOMER ST ","500.00",NA,"31","Floodlight Menu",2012,500
"1206","ON W MONTANA ST FROM N CICERO AV (4800 W) TO N 2.00 ","154,000.00",NA,"31","Street Light Residential",2012,154000
"1207","ON W ALTGELD ST FROM N CICERO AV (4800 W) TO N 2.00 ","79,900.00",NA,"31","Street Light Residential",2012,79900
"1208","4939 W GEORGE ST ","350.00",NA,"31","Street Light Upgrade",2012,350
"1209","2711 N LAMON AVE ","350.00",NA,"31","Street Light Upgrade",2012,350
"1210","Wellington & Kilpatrick (TPC = ","22,500) 2011 menu is ","5,250 ","31","High Definition Camera",2012,5250
"1211","N MAUD AVE & N SHEFFIELD AVE & N CLYBOURN AVE & N 0.00 ","44,500.00",NA,"32","Alley Resurfacing Menu",2012,44500
"1212","N LINCOLN AVE & W CORNELIA AVE 0.00 ","410.00",NA,"32","In-Road ""State Law Stop",2012,410
"1213","N OAKLEY AVE & W ARMITAGE AVE 0.00 ","950.00",NA,"32","In-Road ""State Law Stop",2012,950
"1214","N DAMEN AVE & W CORTLAND ST 1.00 ","950.00",NA,"32","In-Road ""State Law Stop",2012,950
"1215","W NELSON ST & N DAMEN AVE 0.00 ","1,200.00",NA,"32","Pavement Markings",2012,1200
"1216","ON W WEBSTER AVE FROM N DOMINICK ST (1533 W) TO N 1.00 ","43,788.00",NA,"32","Street Bump Outs Menu",2012,43788
"1217","ON W FLETCHER ST FROM N HOYNE AV (2100 W) TO N 1.00 ","54,783.00",NA,"32","Street Resurfacing Menu",2012,54783
"1218","ON W DICKENS AVE FROM N DAMEN AV (2000 W) TO N 1.00 ","49,232.00",NA,"32","Street Resurfacing Menu",2012,49232
"1219","ON W CHARLESTON ST FROM N DAMEN AV (2000 W) TO N 1.00 ","52,737.00",NA,"32","Street Resurfacing Menu",2012,52737
"1220","ON N MARSHFIELD AVE FROM W WRIGHTWOOD AV (2600 2.00 ","100,262.00",NA,"32","Street Resurfacing Menu",2012,100262
"1221","ON N PAULINA ST FROM W CORTLAND ST (1900 N) TO W 1.00 ","40,713.00",NA,"32","Street Resurfacing Menu",2012,40713
"1222","ON W SHAKESPEARE AVE FROM N HOYNE AV (2100 W) TO 1.00 ","37,232.00",NA,"32","Street Resurfacing Menu",2012,37232
"1223","ON W HENDERSON ST FROM N WOLCOTT AV (1900 W) TO N 1.00 ","53,062.00",NA,"32","Street Resurfacing Menu",2012,53062
"1224","ON N GREENVIEW AVE FROM W FULLERTON AV (2400 N) 1.00 ","27,832.00",NA,"32","Street Resurfacing Menu",2012,27832
"1225","ON W WINCHESTER AVE FROM W NORTH AV (1600 N) TO W 1.00 ","44,337.00",NA,"32","Street Resurfacing Menu",2012,44337
"1226","ON W CHARLESTON ST FROM N HOYNE AV (2100 W) TO N 1.00 ","53,781.00",NA,"32","Street Resurfacing Menu",2012,53781
"1227","ON N WOLCOTT AVE FROM W NORTH AV (1600 N) TO W 1.00 ","45,720.00",NA,"32","Street Resurfacing Menu",2012,45720
"1228","ON W ROSCOE ST FROM N OAKLEY AV (2300 W) TO N 1.00 ","30,911.00",NA,"32","Street Resurfacing Menu",2012,30911
"1229","ON W WRIGHTWOOD AVE FROM N PAULINA ST (1700 W) TO 1.00 ","33,703.00",NA,"32","Street Resurfacing Menu",2012,33703
"1230","ON W MELROSE ST FROM N DAMEN AV (2000 W) TO N 1.00 ","51,892.00",NA,"32","Street Resurfacing Menu",2012,51892
"1231","ON W LYNDALE ST FROM N LEAVITT ST (2200 W) TO N 1.00 ","29,557.00",NA,"32","Street Resurfacing Menu",2012,29557
"1232","ON N BELL AVE FROM Dead End (7557 N) TO W PALMER ST 1.00 ","51,052.00",NA,"32","Street Resurfacing Menu",2012,51052
"1233","ON N WOLCOTT AVE FROM W ARMITAGE AV (2000 N) TO W 1.00 ","53,519.00",NA,"32","Street Resurfacing Menu",2012,53519
"1234","ON N HERMITAGE AVE FROM W WABANSIA AV (1650 N) TO 3.00 ","108,966.00",NA,"32","Street Resurfacing Menu",2012,108966
"1235","ON N WOLCOTT AVE FROM W WABANSIA AV (1650 N) TO W 2.00 ","48,534.00",NA,"32","Street Resurfacing Menu",2012,48534
"1236","ON N WILMOT AVE FROM N LEAVITT ST (1834 N) TO N 1.00 ","63,195.00",NA,"32","Street Resurfacing Menu",2012,63195
"1237","ON N HOYNE AVE FROM W ROSCOE ST (3400 N) TO W 1.00 ","41,157.00",NA,"32","Street Resurfacing Menu",2012,41157
"1238","ON W HOMER ST FROM N DAMEN AV (2000 W) TO N HOYNE 1.00 ","55,181.00",NA,"32","Street Resurfacing Menu",2012,55181
"1239","ON W MOFFAT ST FROM N HOYNE AV (2100 W) TO N 1.00 ","37,396.00",NA,"32","Street Resurfacing Menu",2012,37396
"1240","ON N WOOD ST FROM W NORTH AV (1600 N) TO W 1.00 ","49,992.00",NA,"32","Street Resurfacing Menu",2012,49992
"1241","ON N HOYNE AVE FROM W SCHOOL ST (3300 N) TO W 1.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2012,3700
"1242","ON N OAKLEY AVE FROM W SHAKESPEARE AV (2140 N) TO 1.00 ","1,850.00",NA,"32","Street Speed Hump Menu",2012,1850
"1243","ON W BARRY AVE FROM N ASHLAND AV (1600 W) TO N 1.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2012,3700
"1244","ON N HERMITAGE AVE FROM W GEORGE ST (2915 N) TO W 1.00 ","1,850.00",NA,"32","Street Speed Hump Menu",2012,1850
"1245","ON N HOYNE AVE FROM W SCHOOL ST (3300 N) TO W 1.00 ","1,850.00",NA,"32","Street Speed Hump Menu",2012,1850
"1246","N CALIFORNIA AVE & N MOZART ST & W WELLINGTON 1.00 ","37,959.00",NA,"33","Alley Resurfacing Menu",2012,37959
"1247","N FRANCISCO AVE & W MONTROSE AVE 0.00 ","800.00",NA,"33","In-Road ""State Law Stop",2012,800
"1248","N WHIPPLE ST & W MONTROSE AVE In-Road signs ","660.00",NA,"33","Miscellaneous Other",2012,660
"1249","ON N ELSTON AVE FROM N TROY ST (3450 N) TO N TROY ST 0.00 ","11,754.00",NA,"33","Sidewalk Menu",2012,11754
"1250","ON N TROY ST FROM N ELSTON AV (3526 N) TO W EDDY ST 0.00 ","11,754.00",NA,"33","Sidewalk Menu",2012,11754
"1251","ON N SAWYER AVE FROM W LELAND AV (4700 N) TO W 1.00 ","28,311.00",NA,"33","Street Resurfacing Menu",2012,28311
"1252","ON W BYRON ST FROM N FRANCISCO AV (2900 W) TO N 1.00 ","63,273.00",NA,"33","Street Resurfacing Menu",2012,63273
"1253","ON N TROY ST FROM W ROSCOE ST (3400 N) TO N ELSTON 1.00 ","46,685.00",NA,"33","Street Resurfacing Menu",2012,46685
"1254","ON W WINDSOR AVE FROM Dead End (2758 W) TO N MANOR 1.00 ","26,447.00",NA,"33","Street Resurfacing Menu",2012,26447
"1255","ON N SACRAMENTO AVE FROM W BERTEAU AV (4200 N) TO 1.00 ","80,920.00",NA,"33","Street Resurfacing Menu",2012,80920
"1256","N ALBANY AVE & W BYRON ST ","3,000.00",NA,"33","Street Light Arterial",2012,3000
"1257","ON SACRAMENTO FROM W IRVING PARK RD (4000 N) TO W ","144,000.00",NA,"33","Street Light Residential",2012,144000
"1258","ON RICHMOND FROM W IRVING PARK RD (4000 N) TO W ","144,000.00",NA,"33","Street Light Residential",2012,144000
"1259","ON FRANCISCO FROM W IRVING PARK RD (4000 N) TO W ","144,000.00",NA,"33","Street Light Residential",2012,144000
"1260","ON WHIPPLE FROM W IRVING PARK RD (4000 N) TO W ","144,000.00",NA,"33","Street Light Residential",2012,144000
"1261","ON ALBANY FROM W IRVING PARK RD (4000 N) TO W ","144,000.00",NA,"33","Street Light Residential",2012,144000
"1262","ON MOZART FROM W IRVING PARK RD (4000 N) TO W ","144,000.00",NA,"33","Street Light Residential",2012,144000
"1263","ON TROY FROM W IRVING PARK RD (4000 N) TO W ","144,000.00",NA,"33","Street Light Residential",2012,144000
"1264","3758 N SACRAMENTO AVE ","350.00",NA,"33","Street Light Upgrade",2012,350
"1265","ON S PEORIA ST FROM 10457 S TO W 104 ST (10400 S) 1.00 ","19,115.00",NA,"34","Alley Apron Menu",2012,19115
"1266","W 117TH ST & W 117TH PL & S LOWE AVE & S WALLACE ST 0.00 ","17,623.00",NA,"34","Alley Resurfacing Menu",2012,17623
"1267","W 116TH ST & W 117TH ST & S GREEN ST & S HALSTED ST 0.00 ","32,390.00",NA,"34","Alley Resurfacing Menu",2012,32390
"1268","117th St - 117th Pl - Lowe - Wallace ","2,762.00",NA,"34","Alley Resurfacing Menu",2012,2762
"1269","S JUSTINE ST & S ASHLAND AVE & W 121ST ST & W 122ND 0.00 ","1,400.00",NA,"34","Alley Speed Hump Menu",2012,1400
"1270","S LAFLIN ST & S BISHOP ST & W 112TH PL & W 113TH ST 0.00 ","4,200.00",NA,"34","Alley Speed Hump Menu",2012,4200
"1271","S JUSTINE ST & S ASHLAND AVE & W 120TH ST & W 121ST 0.00 ","2,800.00",NA,"34","Alley Speed Hump Menu",2012,2800
"1272","S UNION AVE & S LOWE AVE & W 101ST ST & W 102ND ST 0.00 ","1,400.00",NA,"34","Alley Speed Hump Menu",2012,1400
"1273","ON S JUSTINE ST FROM 122 S TO W 122 ST (12200 S) 1.00 ","10,700.00",NA,"34","Bollard Menu",2012,10700
"1274","201 W 103rd St ","2,407.00",NA,"34","Bus Pad",2012,2407
"1275","ON W 123RD ST FROM S LAFLIN ST (1500 W) TO S BISHOP ST 0.00 ","12,556.00",NA,"34","Curb & Gutter Menu",2012,12556
"1276","ON S SANGAMON ST FROM W 112 ST (11200 S) TO Dead End 0.00 ","116,141.00",NA,"34","Curb & Gutter Menu",2012,116141
"1277","ON S EMERALD AVE FROM W 104 ST (10400 S) TO W 106 ST 0.00 ","27,579.00",NA,"34","Curb & Gutter Menu",2012,27579
"1278","ON S BEVERLY AVE FROM W 109 ST (10900 S) TO W 109 PL 0.00 ","13,083.00",NA,"34","Curb & Gutter Menu",2012,13083
"1279","ON S GREEN ST FROM W 113 ST (11300 S) TO Dead End (11350 0.00 ","5,220.00",NA,"34","Curb & Gutter Menu",2012,5220
"1280","ON W 118TH ST FROM S LA SALLE ST (140 W) TO S 0.00 ","10,895.00",NA,"34","Curb & Gutter Menu",2012,10895
"1281","ON S ABERDEEN ST FROM W 113 PL (11332 S) TO W 114 PL 0.00 ","3,646.00",NA,"34","Curb & Gutter Menu",2012,3646
"1282","ON S GLENROY AVE FROM W 107 ST (10700 S) TO W 108 ST 0.00 ","38,515.00",NA,"34","Curb & Gutter Menu",2012,38515
"1283","ON S ELIZABETH ST FROM W 114 PL (11432 S) TO W 115 ST 0.00 ","6,626.00",NA,"34","Curb & Gutter Menu",2012,6626
"1284","1720 w Montvale ","955.00",NA,"34","Miscellaneous Other",2012,955
"1285","City owned vacant land (signs) ","54,015.00",NA,"34","Miscellaneous Other",2012,54015
"1286","ON S LOWE AVE FROM W 118 ST (11800 S) TO W 119 ST (11900 0.00 ","2,428.00",NA,"34","Sidewalk Menu",2012,2428
"1287","ON W 123RD ST FROM S LOOMIS ST (1400 W) TO S LAFLIN ST 0.00 ","5,440.00",NA,"34","Sidewalk Menu",2012,5440
"1288","ON S WENTWORTH AVE FROM W 106 ST (10600 S) TO W 106 0.00 ","23,943.00",NA,"34","Sidewalk Menu",2012,23943
"1289","ON S ASHLAND AVE FROM W 110 ST (11000 S) TO W 111 ST 0.00 ","7,647.00",NA,"34","Sidewalk Menu",2012,7647
"1290","ON W 116TH ST FROM S NORMAL AV (500 W) TO S PARNELL 0.00 ","35,628.00",NA,"34","Sidewalk Menu",2012,35628
"1291","ON W 117TH ST FROM S WENTWORTH AV (200 W) TO S 0.00 ","2,428.00",NA,"34","Sidewalk Menu",2012,2428
"1292","ON W 109TH ST FROM S RACINE AV (1200 W) TO S THROOP 0.00 ","11,027.00",NA,"34","Sidewalk Menu",2012,11027
"1293","ON W 109TH ST FROM S EMERALD AVE (730 W) TO S UNION 0.00 ","8,115.00",NA,"34","Sidewalk Menu",2012,8115
"1294","ON W 109TH PL FROM S RACINE AV (1200 W) TO S THROOP 0.00 ","6,763.00",NA,"34","Sidewalk Menu",2012,6763
"1295","ON W 118TH ST FROM S LAFAYETTE AV (30 W) TO S PERRY 0.00 ","15,617.00",NA,"34","Sidewalk Menu",2012,15617
"1296","ON S PEORIA ST FROM W 118 ST (11800 S) TO W 119 ST (11900 0.00 ","10,439.00",NA,"34","Sidewalk Menu",2012,10439
"1297","ON S SANGAMON ST FROM W 104 ST (10400 S) TO W 105 ST 0.00 ","24,665.00",NA,"34","Sidewalk Menu",2012,24665
"1298","ON S EGGLESTON AVE FROM W 115 ST (11500 S) TO W 116 ST 0.00 ","29,656.00",NA,"34","Sidewalk Menu",2012,29656
"1299","ON S EGGLESTON AVE FROM W 118 ST (11800 S) TO W 119 ST 0.00 ","8,015.00",NA,"34","Sidewalk Menu",2012,8015
"1300","ON S EGGLESTON AVE FROM W 122 ST (12200 S) TO W 123 ST 0.00 ","13,109.00",NA,"34","Sidewalk Menu",2012,13109
"1301","ON W 123RD ST FROM S LAFLIN ST (1500 W) TO S BISHOP ST 0.00 ","26,929.00",NA,"34","Sidewalk Menu",2012,26929
"1302","ON S GREEN ST FROM 11358 S TO W 113 ST (11300 S) 0.00 ","33,147.00",NA,"34","Street Cul-de-Sac Menu",2012,33147
"1303","ON W VERMONT ST FROM S UNION AV (700 W) TO S 0.10 ","2,854.00",NA,"34","Street Resurfacing Menu",2012,2854
"1304","ON W 114TH ST FROM S HALSTED ST (800 W) TO S UNION 1.00 ","50,218.00",NA,"34","Street Resurfacing Menu",2012,50218
"1305","ON S SANGAMON ST FROM W 111 ST (11100 S) TO Dead End 1.00 ","67,237.00",NA,"34","Street Resurfacing Menu",2012,67237
"1306","ON S SANGAMON ST FROM W 100 ST (10000 S) TO W 101 ST 1.00 ","38,981.00",NA,"34","Street Resurfacing Menu",2012,38981
"1307","ON S PARNELL AVE FROM W 104 ST (10400 S) TO W 105 ST 1.00 ","15,995.00",NA,"34","Street Resurfacing Menu",2012,15995
"1308","ON S MAY ST FROM W 105 ST (10500 S) TO W 106 ST (10600 S) 1.00 ","3,700.00",NA,"34","Street Speed Hump Menu",2012,3700
"1309","ON S WALLACE ST FROM W 104 ST (10400 S) TO W 106 ST 2.00 ","5,550.00",NA,"34","Street Speed Hump Menu",2012,5550
"1310","ON S NORMAL AVE FROM W 116 ST (11600 S) TO W 117 ST 1.00 ","3,700.00",NA,"34","Street Speed Hump Menu",2012,3700
"1311","ON S BISHOP ST FROM W 116 ST (11600 S) TO W 117 ST (11700 1.00 ","3,700.00",NA,"34","Street Speed Hump Menu",2012,3700
"1312","ON S EGGLESTON AVE FROM W 114 ST (11400 S) TO W 115 ST 1.00 ","3,700.00",NA,"34","Street Speed Hump Menu",2012,3700
"1313","ON S ADA ST FROM W 116 ST (11600 S) TO W 117 ST (11700 S) 1.00 ","3,700.00",NA,"34","Street Speed Hump Menu",2012,3700
"1314","ON S EMERALD AVE FROM W 120 ST (12000 S) TO W 122 ST 2.00 ","7,400.00",NA,"34","Street Speed Hump Menu",2012,7400
"1315","ON S PEORIA ST FROM W VERMONT ST (12782 S) TO W 129 1.00 ","5,550.00",NA,"34","Street Speed Hump Menu",2012,5550
"1316","10905 S NORMAL ","3,500.00",NA,"34","Street Light Arterial",2012,3500
"1317","ON RACINE FROM W 121 ST (12100 S) TO W 123 ST (12300 S) ","94,555.00",NA,"34","Street Light Residential",2012,94555
"1318","ON NORMAL FROM W 107 ST (10700 S) TO W 109 ST (10900 S) ","4,000.00",NA,"34","Street Light Residential",2012,4000
"1319","ON BEVERLY FROM W 109 ST (10900 S) TO W 110 PL (11032 S) ","160,000.00",NA,"34","Street Light Residential",2012,160000
"1320","ON NORMAL FROM W 109 ST (10900 S) TO W 111 ST (11100 S) ","144,000.00",NA,"34","Street Light Residential",2012,144000
"1321","ON MORGAN FROM W 102 ST (10200 S) TO W 103 ST (10300 S) ","1,750.00",NA,"34","Street Light Upgrade",2012,1750
"1322","ON NORMAL FROM W 109 ST (10900 S) TO W 110 ST (11000 S) ","1,750.00",NA,"34","Street Light Upgrade",2012,1750
"1323","E 122ND ST & S ASHLAND AVE ","11,400.00",NA,"34","Traffic Signal",2012,11400
"1324","S HALSTED ST & W 128TH PL FLASHING RED LIGHT ","15,200.00",NA,"34","Traffic Signal",2012,15200
"1325","NE corner of 119th & Princeton ","22,500.00",NA,"34","High Definition Camera",2012,22500
"1326","ON N MONTICELLO AVE FROM 2632 N TO W WRIGHTWOOD 1.00 ","11,262.00",NA,"35","Alley Apron Menu",2012,11262
"1327","W LOGAN BLVD & W SCHUBERT AVE & N SACRAMENTO 1.00 ","4,937.00",NA,"35","Alley Resurfacing Menu",2012,4937
"1328","W DIVERSEY AVE & N SPRINGFIELD AVE 1.00 ","550.00",NA,"35","In-Road ""State Law Stop",2012,550
"1329","N MILWAUKEE AVE & N DAWSON AVE 1.00 ","550.00",NA,"35","In-Road ""State Law Stop",2012,550
"1330","N ELSTON AVE & W GRACE ST 1.00 ","550.00",NA,"35","In-Road ""State Law Stop",2012,550
"1331","N SACRAMENTO AVE & W SCHUBERT AVE 1.00 ","950.00",NA,"35","In-Road ""State Law Stop",2012,950
"1332","N MILWAUKEE AVE & N SAWYER AVE 1.00 ","550.00",NA,"35","In-Road ""State Law Stop",2012,550
"1333","N ELSTON AVE & N CHRISTIANA AVE 1.00 ","550.00",NA,"35","In-Road ""State Law Stop",2012,550
"1334","N KEDZIE AVE & W SCHUBERT AVE 0.00 ","72,011.00",NA,"35","Pedestrian Refuge Island",2012,72011
"1335","ON N WHIPPLE ST FROM W SCHUBERT AV (2700 N) TO W 0.00 ","2,319.00",NA,"35","Sidewalk Menu",2012,2319
"1336","ON N BERNARD ST FROM W WAVELAND AV (3700 N) TO W 0.00 ","7,989.00",NA,"35","Sidewalk Menu",2012,7989
"1337","ON N MILWAUKEE AVE FROM W BELDEN AV (2306 N) TO W 0.00 ","4,585.00",NA,"35","Sidewalk Menu",2012,4585
"1338","ON W BELDEN AVE FROM N RIDGEWAY AV (3732 W) TO N 0.00 ","75,280.00",NA,"35","Sidewalk Menu",2012,75280
"1339","ON N TROY ST FROM W WELLINGTON AV (3000 N) TO W 0.00 ","6,836.00",NA,"35","Sidewalk Menu",2012,6836
"1340","ON N WHIPPLE ST FROM W DIVERSEY AV (2800 N) TO W 0.00 ","3,991.00",NA,"35","Sidewalk Menu",2012,3991
"1341","ON N MILWAUKEE AVE FROM N KEDZIE AV (2664 N) TO N 0.00 ","4,398.00",NA,"35","Sidewalk Menu",2012,4398
"1342","ON W LYNDALE ST FROM N SACRAMENTO AV (3000 W) TO 0.00 ","1,820.00",NA,"35","Sidewalk Menu",2012,1820
