"","description","costA","costB","ward","program","year","cost"
"1332","ON N KILDARE AVE FROM W ROSCOE ST (3400 N) TO W 0.00 ","4,256.00",NA,"30","Sidewalk Menu",2014,4256
"1333","ON W PARKER AVE FROM N LINDER AVE (5500 W) TO N 0.00 ","4,207.00",NA,"30","Sidewalk Menu",2014,4207
"1334","ON N RIDGEWAY AVE FROM W GEORGE ST (2900 N) TO W 0.00 ","3,818.00",NA,"30","Sidewalk Menu",2014,3818
"1335","ON N AVERS AVE FROM W SCHOOL ST (3300 N) TO W 0.00 ","4,838.00",NA,"30","Sidewalk Menu",2014,4838
"1336","ON N MONITOR AVE FROM W GEORGE ST (2900 N) TO W 1.00 ","56,286.00",NA,"30","Street Resurfacing Menu",2014,56286
"1337","ON W SCHUBERT AVE FROM N MULLIGAN AVE (6330 W) TO 1.00 ","48,899.00",NA,"30","Street Resurfacing Menu",2014,48899
"1338","ON N LAWNDALE AVE FROM W SCHOOL ST (3300 N) TO W 1.00 ","56,734.00",NA,"30","Street Resurfacing Menu",2014,56734
"1339","ON W SCHUBERT AVE FROM N MEADE AVE (6100 W) TO N 1.00 ","33,247.00",NA,"30","Street Resurfacing Menu",2014,33247
"1340","ON W ALTGELD ST FROM N MEADE AVE (6100 W) TO N 1.00 ","53,281.00",NA,"30","Street Resurfacing Menu",2014,53281
"1341","ON N MONITOR AVE FROM W DIVERSEY AVE (2800 N) TO W 1.00 ","45,915.00",NA,"30","Street Resurfacing Menu",2014,45915
"1342","ON W EDDY ST FROM N HAMLIN AVE (3800 W) TO N 1.00 ","55,311.00",NA,"30","Street Resurfacing Menu",2014,55311
"1343","ON N KEATING AVE FROM W ROSCOE ST (3400 N) TO W 1.00 ","43,473.00",NA,"30","Street Resurfacing Menu",2014,43473
"1344","ON N AVERS AVE FROM W SCHOOL ST (3300 N) TO W 1.00 ","53,494.00",NA,"30","Street Resurfacing Menu",2014,53494
"1345","ON W BARRY AVE FROM N MARMORA AVE (5900 W) TO N 1.00 ","27,911.00",NA,"30","Street Resurfacing Menu",2014,27911
"1346","ON N MARMORA AVE FROM W BARRY AVE (3100 N) TO W 1.00 ","48,771.00",NA,"30","Street Resurfacing Menu",2014,48771
"1347","ON W ROSCOE ST FROM N HAMLIN AVE (3800 W) TO N 1.00 ","45,590.00",NA,"30","Street Resurfacing Menu",2014,45590
"1348","ON W SCHUBERT AVE FROM N MOODY AVE (6130 W) TO N 1.00 ","33,255.00",NA,"30","Street Resurfacing Menu",2014,33255
"1349","ON W SCHOOL ST FROM N LINDER AVE (5500 W) TO N 1.00 ","53,086.00",NA,"30","Street Resurfacing Menu",2014,53086
"1350","ON N MENARD AVE FROM W FULLERTON AVE (2400 N) TO 1.00 ","55,607.00",NA,"30","Street Resurfacing Menu",2014,55607
"1351","ON N HARDING AVE FROM W WELLINGTON AVE (3000 N) 1.00 ","41,427.00",NA,"30","Street Resurfacing Menu",2014,41427
"1352","ON N MENARD AVE FROM W DIVERSEY AVE (2800 N) TO W 1.00 ","55,839.00",NA,"30","Street Resurfacing Menu",2014,55839
"1353","ON W EDDY ST FROM N LAWNDALE AVE (3700 W) TO N 1.00 ","65,115.00",NA,"30","Street Resurfacing Menu",2014,65115
"1354","ON W BARRY AVE FROM N MASON AVE (5930 W) TO N 1.00 ","41,772.00",NA,"30","Street Resurfacing Menu",2014,41772
"1355","ON N HARDING AVE FROM W SCHOOL ST (3300 N) TO W 2.00 ","68,272.00",NA,"30","Street Resurfacing Menu",2014,68272
"1356","ON W FLETCHER ST FROM N MELVINA AVE (6200 W) TO N 1.00 ","41,349.00",NA,"30","Street Resurfacing Menu",2014,41349
"1357","ON W BARRY AVE FROM N MEADE AVE (6100 W) TO N 1.00 ","38,376.00",NA,"30","Street Resurfacing Menu",2014,38376
"1358","ON N KILBOURN AVE FROM W BELMONT AVE (3200 N) TO 1.00 ","41,584.00",NA,"30","Street Resurfacing Menu",2014,41584
"1359","ON W BARRY AVE FROM N MELVINA AVE (6200 W) TO N 1.00 ","41,505.00",NA,"30","Street Resurfacing Menu",2014,41505
"1360","ON N LUNA AVE FROM W FULLERTON AVE (2400 N) TO W 2.00 ","140,000.00",NA,"30","Street Light Residential",2014,140000
"1361","ON N HAMLIN AVE FROM W WELLINGTON AVE (3000 N) TO ","1,400.00",NA,"30","Street Light Upgrade",2014,1400
"1362","2914 N RIDGEWAY AVE 1.00 ","400.00",NA,"30","Street Light Upgrade",2014,400
"1363","ON W DEMING PL FROM 4814 W TO N CICERO AVE (4800 W) 1.00 ","22,540.00",NA,"31","Alley Apron Menu",2014,22540
"1364","ON W WOLFRAM ST FROM 4857 W TO N CICERO AVE (4800 1.00 ","8,085.00",NA,"31","Alley Apron Menu",2014,8085
"1365","N LARAMIE AVE & W WOLFRAM ST&N LOCKWOOD AVE & 1.00 ","18,473.00",NA,"31","Alley Resurfacing Menu",2014,18473
"1366","W FULLERTON AVE & N TRIPP AVE&W BELDEN AVE & N 1.00 ","26,761.00",NA,"31","Alley Resurfacing Menu",2014,26761
"1367","N CICERO AVE & W WELLINGTON AVE&N KEATING AVE & 1.00 ","25,676.00",NA,"31","Alley Resurfacing Menu",2014,25676
"1368","ON W DIVERSEY AVE FROM N LOCKWOOD AVE (5300 W) 0.00 ","6,891.00",NA,"31","Curb & Gutter Menu",2014,6891
"1369","5200 W SCHUBERT AVE 0.00 ","3,490.00",NA,"31","Curb & Gutter Menu",2014,3490
"1370","ON W DRUMMOND PL FROM N LAVERGNE AVE (5000 W) TO 0.00 ","1,248.00",NA,"31","Curb & Gutter Menu",2014,1248
"1371","ON W SCHUBERT AVE FROM N LOCKWOOD AVE (5300 W) 0.00 ","25,219.00",NA,"31","Curb & Gutter Menu",2014,25219
"1372","5007 W DRUMMOND PL 0.00 ","625.00",NA,"31","Curb & Gutter Menu",2014,625
"1373","ON N LONG AVE FROM 2832 N TO W DIVERSEY AVE (2800 1.00 ","1,597.00",NA,"31","Guardrail Menu",2014,1597
"1374","N CENTRAL AVE & W GEORGE ST 1.00 ","950.00",NA,"31","In-Road ""State Law Stop",2014,950
"1375","N LAMON AVE & W DIVERSEY AVE 1.00 ","950.00",NA,"31","In-Road ""State Law Stop",2014,950
"1376","ON N KEATING AVE FROM W WELLINGTON AVE (3000 N) 0.00 ","15,779.00",NA,"31","Sidewalk Menu",2014,15779
"1377","ON N KILPATRICK AVE FROM W WELLINGTON AVE (3000 0.00 ","17,757.00",NA,"31","Sidewalk Menu",2014,17757
"1378","ON W MONTANA ST FROM N KILPATRICK AVE (4700 W) TO 0.00 ","840.00",NA,"31","Sidewalk Menu",2014,840
"1379","ON N PARKSIDE AVE FROM W BARRY AVE (3100 N) TO W 0.00 ","1,886.00",NA,"31","Sidewalk Menu",2014,1886
"1380","ON W ALTGELD ST FROM N KILBOURN AVE (4500 W) TO N 0.00 ","3,494.00",NA,"31","Sidewalk Menu",2014,3494
"1381","ON W BARRY AVE FROM N PULASKI RD (4000 W) TO N 0.00 ","22,873.00",NA,"31","Sidewalk Menu",2014,22873
"1382","ON W BARRY AVE FROM N LAVERGNE AVE (5000 W) TO N 0.00 ","3,174.00",NA,"31","Sidewalk Menu",2014,3174
"1383","ON N LOCKWOOD AVE FROM W WELLINGTON AVE (3000 N) 1.00 ","71,923.00",NA,"31","Street Resurfacing Menu",2014,71923
"1384","ON N LAVERGNE AVE FROM W GEORGE ST (2900 N) TO W 1.00 ","71,925.00",NA,"31","Street Resurfacing Menu",2014,71925
"1385","ON N LECLAIRE AVE FROM W FULLERTON AVE (2400 N) TO 0.50 ","27,475.00",NA,"31","Street Resurfacing Menu",2014,27475
"1386","ON N LUNA AVE FROM W WELLINGTON AVE (3000 N) TO W 1.00 ","60,444.00",NA,"31","Street Resurfacing Menu",2014,60444
"1387","ON N LOCKWOOD AVE FROM W FULLERTON AVE (2400 N) 1.00 ","76,167.00",NA,"31","Street Resurfacing Menu",2014,76167
"1388","ON N LOWELL AVE FROM W WELLINGTON AVE (3000 N) TO 1.00 ","79,555.00",NA,"31","Street Resurfacing Menu",2014,79555
"1389","ON W NELSON ST FROM N LAMON AVE (4900 W) TO N 2.00 ","133,788.00",NA,"31","Street Resurfacing Menu",2014,133788
"1390","ON N LAMON AVE FROM W NELSON ST (3030 N) TO W 0.50 ","33,221.00",NA,"31","Street Resurfacing Menu",2014,33221
"1391","ON W BARRY AVE FROM N LOCKWOOD AVE (5300 W) TO N 1.00 ","24,543.00",NA,"31","Street Resurfacing Menu",2014,24543
"1392","ON W BARRY AVE FROM N CICERO AVE (4800 W) TO N 1.00 ","35,675.00",NA,"31","Street Resurfacing Menu",2014,35675
"1393","ON W GEORGE ST FROM N KILDARE AVE (4300 W) TO N 1.00 ","52,224.00",NA,"31","Street Resurfacing Menu",2014,52224
"1394","ON N HARDING AVE FROM W ALTGELD ST (2500 N) TO W 1.00 ","41,271.00",NA,"31","Street Resurfacing Menu",2014,41271
"1395","ON N AVERS AVE FROM W ALTGELD ST (2500 N) TO W 1.00 ","38,697.00",NA,"31","Street Resurfacing Menu",2014,38697
"1396","ON W BARRY AVE FROM N LINDER AVE (5500 W) TO N 1.00 ","34,194.00",NA,"31","Street Resurfacing Menu",2014,34194
"1397","ON W PALMER ST FROM N CICERO AVE (4800 W) TO N 1.00 ","1,850.00",NA,"31","Street Speed Hump Menu",2014,1850
"1398","ON N KILPATRICK AVE FROM W BARRY AVE (3100 N) TO W 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2014,3700
"1399","ON N LAVERGNE AVE FROM W WRIGHTWOOD AVE (2600 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2014,3700
"1400","ON N KENNETH AVE FROM W WELLINGTON AVE (3000 N) 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2014,3700
"1401","ON N KILDARE AVE FROM W DIVERSEY AVE (2800 N) TO W 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2014,3700
"1402","ON N KILDARE AVE FROM W FULLERTON AVE (2400 N) TO 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2014,3700
"1403","ON W SCHUBERT AVE FROM N KILPATRICK AVE (4700 W) 1.00 ","1,850.00",NA,"31","Street Speed Hump Menu",2014,1850
"1404","ON W BELDEN AVE FROM N LAVERGNE AVE (5000 W) TO N 1.00 ","3,700.00",NA,"31","Street Speed Hump Menu",2014,3700
"1405","2709 N LAMON AVE 1.00 ","600.00",NA,"31","Floodlight Menu",2014,600
"1406","5300 W DRUMMOND PL 1.00 ","300.00",NA,"31","Floodlight Menu",2014,300
"1407","3142 N LOTUS AVE 1.00 ","600.00",NA,"31","Floodlight Menu",2014,600
"1408","5330 W NELSON ST 1.00 ","600.00",NA,"31","Floodlight Menu",2014,600
"1409","3014 N LOTUS AVE 1.00 ","600.00",NA,"31","Floodlight Menu",2014,600
"1410","5034 W PARKER AVE 1.00 ","300.00",NA,"31","Floodlight Menu",2014,300
"1411","5002 W PARKER AVE 1.00 ","300.00",NA,"31","Floodlight Menu",2014,300
"1412","ON W DEMING PL FROM N LONG AVE (5400 W) TO N 2.00 ","144,000.00",NA,"31","Street Light Residential",2014,144000
"1413","ON W BARRY AVE FROM N LAVERGNE AVE (5000 W) TO N 2.00 ","154,000.00",NA,"31","Street Light Residential",2014,154000
"1414","2014 N KILBOURN AVE 1.00 ","400.00",NA,"31","Street Light Upgrade",2014,400
"1415","3054 N LONG AVE 1.00 ","400.00",NA,"31","Street Light Upgrade",2014,400
"1416","5120 W ALTGELD ST 1.00 ","400.00",NA,"31","Street Light Upgrade",2014,400
"1417","5348 W NELSON ST 1.00 ","350.00",NA,"31","Street Light Upgrade",2014,350
"1418","4520 W DEMING PL 1.00 ","400.00",NA,"31","Street Light Upgrade",2014,400
"1419","ON W WABANSIA AVE FROM 1824 W TO N HONORE ST (1830 1.00 ","28,138.00",NA,"32","Alley Apron Menu",2014,28138
"1420","W OAKDALE AVE & N GREENVIEW AVE&W WELLINGTON 1.00 ","30,529.00",NA,"32","Alley Resurfacing Menu",2014,30529
"1421","ON N MARSHFIELD AVE FROM W BLOOMINGDALE AVE 2.00 ","5,000.00",NA,"32","Bike Lane/Marked",2014,5000
"1422","ON N ASHLAND AVE FROM W WRIGHTWOOD AVE (2600 N) 0.00 ","8,682.00",NA,"32","Curb & Gutter Menu",2014,8682
"1423","ON W BELMONT AVE FROM N SOUTHPORT AVE (1400 W) 0.00 ","7,378.00",NA,"32","Curb & Gutter Menu",2014,7378
"1424","W ARMITAGE AVE & N OAKLEY AVE 1.00 ","950.00",NA,"32","In-Road ""State Law Stop",2014,950
"1425","N SACRAMENTO AVE & W SCHUBERT AVE 1.00 ","950.00",NA,"32","In-Road ""State Law Stop",2014,950
"1426","N DAMEN AVE & W CORTLAND ST 1.00 ","950.00",NA,"32","In-Road ""State Law Stop",2014,950
"1427","W ARMITAGE AVE & N HOYNE AVE 1.00 ","950.00",NA,"32","In-Road ""State Law Stop",2014,950
"1428","N CLYBOURN AVE & N OAKLEY AVE 1.00 ","950.00",NA,"32","In-Road ""State Law Stop",2014,950
"1429","N LINCOLN AVE & W CORNELIA AVE 1.00 ","550.00",NA,"32","In-Road ""State Law Stop",2014,550
"1430","N DAMEN AVE & W CHARLESTON ST 1.00 ","350.00",NA,"32","In-Road ""State Law Stop",2014,350
"1431","ON N RICHMOND ST FROM W SCHUBERT AVE (2700 N) TO 0.00 ","1,861.00",NA,"32","Sidewalk Menu",2014,1861
"1432","ON W BARRY AVE FROM N SOUTHPORT AVE (1399 W) TO N 0.00 ","2,334.00",NA,"32","Sidewalk Menu",2014,2334
"1433","ON N WILMOT AVE FROM W ST PAUL AVE (1730 N) TO W 0.00 ","2,832.00",NA,"32","Sidewalk Menu",2014,2832
"1434","ON W LYNDALE ST FROM N WEST DRIVE OF OAKLEY AVE 0.00 ","2,207.00",NA,"32","Sidewalk Menu",2014,2207
"1435","ON N HOYNE AVE FROM W WELLINGTON AVE (3000 N) TO 0.00 ","255.00",NA,"32","Sidewalk Menu",2014,255
"1436","ON N HOYNE AVE FROM W BARRY AVE (3100 N) TO W 0.00 ","2,881.00",NA,"32","Sidewalk Menu",2014,2881
"1437","ON N KEDZIE AVE FROM W FULLERTON AVE (2400 N) TO W 1.00 ","89,224.00",NA,"32","Street Resurfacing Menu",2014,89224
"1438","ON W WABANSIA AVE FROM N HONORE ST (1830 W) TO N 1.00 ","41,521.00",NA,"32","Street Resurfacing Menu",2014,41521
"1439","ON W WABANSIA AVE FROM N MARSHFIELD AVE (1630 W) 1.00 ","9,845.00",NA,"32","Street Resurfacing Menu",2014,9845
"1440","ON N LEAVITT ST FROM W NORTH AVE (1600 N) TO W 1.00 ","75,725.00",NA,"32","Street Resurfacing Menu",2014,75725
"1441","ON N WINCHESTER AVE FROM W WABANSIA AVE (1700 N) 1.00 ","68,523.00",NA,"32","Street Resurfacing Menu",2014,68523
"1442","ON N OAKLEY AVE FROM W BARRY AVE (3100 N) TO W 1.00 ","68,466.00",NA,"32","Street Resurfacing Menu",2014,68466
"1443","ON N MOZART ST FROM W ALTGELD ST (2500 N) TO W 1.00 ","55,972.00",NA,"32","Street Resurfacing Menu",2014,55972
"1444","ON W DICKENS AVE FROM N WINCHESTER AVE (1930 W) 1.00 ","30,671.00",NA,"32","Street Resurfacing Menu",2014,30671
"1445","ON W CONCORD LN FROM N HOYNE AVE (2100 W) TO N 1.00 ","48,951.00",NA,"32","Street Resurfacing Menu",2014,48951
"1446","ON N RAVENSWOOD AVE FROM W FLETCHER ST (3130 N) 1.00 ","32,340.00",NA,"32","Street Resurfacing Menu",2014,32340
"1447","ON N MARSHFIELD AVE FROM W NORTH AVE (1600 N) TO 1.00 ","52,715.00",NA,"32","Street Resurfacing Menu",2014,52715
"1448","ON N OAKLEY AVE FROM W WELLINGTON AVE (3000 N) TO 1.00 ","66,653.00",NA,"32","Street Resurfacing Menu",2014,66653
"1449","ON N FAIRFIELD AVE FROM W SCHUBERT AVE (2700 N) TO 1.00 ","62,480.00",NA,"32","Street Resurfacing Menu",2014,62480
"1450","ON W CORTLAND ST FROM N MARSHFIELD AVE (1630 W) 1.00 ","23,490.00",NA,"32","Street Resurfacing Menu",2014,23490
"1451","ON W WABANSIA AVE FROM N PAULINA ST (1700 W) TO N 2.00 ","61,467.00",NA,"32","Street Resurfacing Menu",2014,61467
"1452","N OAKLEY AVE & W NELSON ST ","21,993.00",NA,"32","Street Resurfacing Menu",2014,21993
"1453","ON N WINNEBAGO AVE FROM W WABANSIA AVE (1700 N) 1.00 ","80,759.00",NA,"32","Street Resurfacing Menu",2014,80759
"1454","ON N FRANCISCO AVE FROM W DIVERSEY AVE (2800 N) TO 2.00 ","6,380.00",NA,"32","Street Resurfacing Menu",2014,6380
"1455","ON N WOOD ST FROM W BLOOMINGDALE AVE (1800 N) TO 1.00 ","50,131.00",NA,"32","Street Resurfacing Menu",2014,50131
"1456","ON N PAULINA ST FROM W BLOOMINGDALE AVE (1799 N) 1.00 ","97,046.00",NA,"32","Street Resurfacing Menu",2014,97046
"1457","ON W DICKENS AVE FROM N OAKLEY AVE (2300 W) TO N 1.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2014,3700
"1458","ON W MCLEAN AVE FROM N LEAVITT ST (2200 W) TO N 1.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2014,3700
"1459","1641 W DIVERSEY PKWY 1.00 ","600.00",NA,"32","Floodlight Menu",2014,600
"1460","ON N ASHLAND AVE FROM N ELSTON AVE (2020 N) TO W 14.00 ","4,200.00",NA,"32","Street Light Pole Painting",2014,4200
"1461","ON W WEBSTER AVE FROM N ASHLAND AVE (1600 W) TO N 13.00 ","3,900.00",NA,"32","Street Light Pole Painting",2014,3900
"1462","ON W SCHOOL ST FROM N HOYNE AVE (2100 W) TO N 2.00 ","700.00",NA,"32","Street Light Upgrade",2014,700
"1463","N ASHLAND AVE & W WEBSTER AVE 2.00 ","5,200.00",NA,"32","Traffic Equipment",2014,5200
"1464","2200 N OAKLEY AVE Holstein Park Field House (2014 and 2015 Menu) ","150,000.00",NA,"32","Chicago Park District",2014,150000
"1465","ON N KIMBALL AVE FROM 4315 N TO W CULLOM AVE (4300 1.00 ","7,123.00",NA,"33","Alley Apron Menu",2014,7123
"1466","W EASTWOOD AVE & N SPAULDING AVE&W LELAND AVE 1.00 ","26,472.00",NA,"33","Alley Resurfacing Menu",2014,26472
"1467","N WHIPPLE ST & W CORNELIA AVE&N ALBANY AVE & W 1.00 ","2,800.00",NA,"33","Alley Speed Hump Menu",2014,2800
"1468","N CALIFORNIA AVE & W BARRY AVE&N FRANCISCO AVE 1.00 ","57,962.00",NA,"33","Concrete Alley Menu",2014,57962
"1469","W LAWRENCE AVE & N ST LOUIS AVE 1.00 ","950.00",NA,"33","In-Road ""State Law Stop",2014,950
"1470","N CALIFORNIA AVE & W WELLINGTON AVE 1.00 ","950.00",NA,"33","In-Road ""State Law Stop",2014,950
"1471","W LAWRENCE AVE & N SPAULDING AVE 3.00 ","2,500.00",NA,"33","In-Road ""State Law Stop",2014,2500
"1472","2900 W IRVING PARK RD reconstruction of planters ","8,510.00",NA,"33","Miscellaneous Other",2014,8510
"1473","ON W WAVELAND AVE FROM N SAWYER AVE (3230 W) TO 0.00 ","2,676.00",NA,"33","Sidewalk Menu",2014,2676
"1474","ON N RICHMOND ST FROM W IRVING PARK RD (4000 N) TO 0.00 ","354.00",NA,"33","Sidewalk Menu",2014,354
"1475","ON W MONTROSE AVE FROM N CALIFORNIA AVE (2800 W) 0.00 ","17,590.00",NA,"33","Sidewalk Menu",2014,17590
"1476","W MONTROSE AVE & N CALIFORNIA AVE 0.00 ","2,290.00",NA,"33","Sidewalk Menu",2014,2290
"1477","ON N FRANCISCO AVE FROM W GRACE ST (3800 N) TO W 1.00 ","61,214.00",NA,"33","Street Resurfacing Menu",2014,61214
"1478","ON W CULLOM AVE FROM N SPAULDING AVE (3300 W) TO 1.00 ","79,962.00",NA,"33","Street Resurfacing Menu",2014,79962
"1479","ON N BERNARD ST FROM W LAWRENCE AVE (4800 N) TO W 1.00 ","40,651.00",NA,"33","Street Resurfacing Menu",2014,40651
"1480","ON N TROY ST FROM N IRENE AVE (3210 N) TO W SCHOOL 1.00 ","57,105.00",NA,"33","Street Resurfacing Menu",2014,57105
"1481","ON N FRANCISCO AVE FROM W FLETCHER ST (3130 N) TO 1.00 ","31,722.00",NA,"33","Street Resurfacing Menu",2014,31722
"1482","ON W ARGYLE ST FROM N WHIPPLE ST (3030 W) TO N 1.00 ","78,777.00",NA,"33","Street Resurfacing Menu",2014,78777
"1483","ON W SUNNYSIDE AVE FROM N SACRAMENTO AVE (3000 2.00 ","23,440.00",NA,"33","Street Resurfacing Menu",2014,23440
"1484","ON N KEDZIE AVE FROM W GEORGE ST (2900 N) TO W 1.00 ","1,650.00",NA,"33","Street Resurfacing Menu",2014,1650
"1485","ON W GEORGE ST FROM N MAPLEWOOD AVE (2530 W) TO N 1.00 ","32,810.00",NA,"33","Street Resurfacing Menu",2014,32810
"1486","ON W GEORGE ST FROM N ALBANY AVE (3100 W) TO N 1.00 ","17,228.00",NA,"33","Street Resurfacing Menu",2014,17228
"1487","ON N CAMPBELL AVE FROM W BARRY AVE (3100 N) TO W 2.00 ","56,227.00",NA,"33","Street Resurfacing Menu",2014,56227
"1488","ON N CHRISTIANA AVE FROM W GRACE ST (3800 N) TO W 1.00 ","63,119.00",NA,"33","Street Resurfacing Menu",2014,63119
"1489","ON N RICHMOND ST FROM W DIVERSEY AVE (2800 N) TO N 1.00 ","32,127.00",NA,"33","Street Resurfacing Menu",2014,32127
"1490","ON W WAVELAND AVE FROM N WHIPPLE ST (3030 W) TO N 1.00 ","30,541.00",NA,"33","Street Resurfacing Menu",2014,30541
"1491","ON N WASHTENAW AVE FROM W BELMONT AVE (3200 N) 1.00 ","23,020.00",NA,"33","Street Resurfacing Menu",2014,23020
"1492","ON W BYRON ST FROM N SPAULDING AVE (3300 W) TO N 1.00 ","40,669.00",NA,"33","Street Resurfacing Menu",2014,40669
"1493","ON W ARGYLE ST FROM N ALBANY AVE (3100 W) TO N 1.00 ","19,287.00",NA,"33","Street Resurfacing Menu",2014,19287
"1494","ON N MOZART ST FROM W IRVING PARK RD (4000 N) TO W 2.00 ","76,085.00",NA,"33","Street Resurfacing Menu",2014,76085
"1495","ON W BYRON ST FROM N SPAULDING AVE (3300 W) TO N 1.00 ","40,669.00",NA,"33","Street Resurfacing Menu",2014,40669
"1496","ON W WAVELAND AVE FROM N KEDZIE AVE (3200 W) TO N 2.00 ","68,415.00",NA,"33","Street Resurfacing Menu",2014,68415
"1497","ON N TROY ST FROM W CULLOM AVE (4300 N) TO W 1.00 ","3,700.00",NA,"33","Street Speed Hump Menu",2014,3700
"1498","ON N RICHMOND ST FROM W BERTEAU AVE (4200 N) TO W 2.00 ","144,000.00",NA,"33","Street Light Residential",2014,144000
"1499","ON N TROY ST FROM W BERTEAU AVE (4200 N) TO W 2.00 ","144,000.00",NA,"33","Street Light Residential",2014,144000
"1500","2741 W MONTROSE AVE Horner Park - Dog Friendly Area ","13,404.00",NA,"33","Chicago Park District",2014,13404
"1501","3649 N KEDZIE AVE Decorative Bike Racks ","10,000.00",NA,"33","Miscellaneous Other",2014,10000
"1502","S SANGAMON ST & W 112TH ST&S PEORIA ST & W 113TH 1.00 ","9,122.00",NA,"34","Alley Resurfacing Menu",2014,9122
"1503","W 116TH ST & S SANGAMON ST&W 117TH ST & S MORGAN 1.00 ","19,934.00",NA,"34","Alley Resurfacing Menu",2014,19934
"1504","ON S UNION AVE FROM W 117TH PL (11740 S) TO W 118TH 0.00 ","48,956.00",NA,"34","Curb & Gutter Menu",2014,48956
"1505","ON W 112TH ST FROM S THROOP ST (1300 W) TO S LOOMIS 0.00 ","2,535.00",NA,"34","Curb & Gutter Menu",2014,2535
"1506","ON S CARPENTER ST FROM W 100TH ST (10000 S) TO W 0.00 ","3,666.00",NA,"34","Curb & Gutter Menu",2014,3666
"1507","ON W 107TH PL FROM S ABERDEEN ST (1100 W) TO S 0.00 ","1,323.00",NA,"34","Curb & Gutter Menu",2014,1323
"1508","W 111TH ST & S PERRY AVE 1.00 ","550.00",NA,"34","In-Road ""State Law Stop",2014,550
"1509","ON W 100TH ST FROM S PEORIA ST (900 W) TO S 0.00 ","33,854.00",NA,"34","Sidewalk Menu",2014,33854
"1510","ON S LOOMIS BLVD FROM W 112TH ST (11200 S) TO W 0.00 ","36,758.00",NA,"34","Sidewalk Menu",2014,36758
"1511","ON W 112TH ST FROM S THROOP ST (1300 W) TO S LOOMIS 0.00 ","6,433.00",NA,"34","Sidewalk Menu",2014,6433
"1512","ON S LOWE AVE FROM W 97TH ST (9700 S) TO W 98TH ST 0.00 ","10,507.00",NA,"34","Sidewalk Menu",2014,10507
"1513","ON S UNION AVE FROM W 115TH ST (11500 S) TO W 116TH 0.00 ","38,707.00",NA,"34","Sidewalk Menu",2014,38707
"1514","ON S STEWART AVE FROM W 124TH ST (12400 S) TO W 0.00 ","4,994.00",NA,"34","Sidewalk Menu",2014,4994
"1515","ON S STEWART AVE FROM W 120TH ST (12000 S) TO W 0.00 ","2,532.00",NA,"34","Sidewalk Menu",2014,2532
"1516","ON S ABERDEEN ST FROM W 113TH PL (11340 S) TO W 114TH 0.00 ","6,294.00",NA,"34","Sidewalk Menu",2014,6294
"1517","ON S UNION AVE FROM W 117TH ST (11700 S) TO W 116TH 0.00 ","33,835.00",NA,"34","Sidewalk Menu",2014,33835
"1518","ON S PEORIA ST FROM W 101ST ST (10100 S) TO W 102ND ST 0.00 ","5,757.00",NA,"34","Sidewalk Menu",2014,5757
"1519","ON S ABERDEEN ST FROM W 100TH ST (10000 S) TO W 101ST 0.00 ","12,747.00",NA,"34","Sidewalk Menu",2014,12747
"1520","ON W 106TH ST FROM S LOWE AVE (630 W) TO S WALLACE 0.00 ","33,880.00",NA,"34","Sidewalk Menu",2014,33880
"1521","ON S ABERDEEN ST FROM W 115TH ST (11500 S) TO W 114TH 0.00 ","28,984.00",NA,"34","Sidewalk Menu",2014,28984
"1522","ON W 98TH ST FROM S LOWE AVE (630 W) TO S UNION AVE 0.00 ","30,990.00",NA,"34","Sidewalk Menu",2014,30990
"1523","ON W 110TH ST FROM S THROOP ST (1300 W) TO S LOOMIS 0.00 ","21,119.00",NA,"34","Sidewalk Menu",2014,21119
"1524","ON S GLENROY AVE FROM W 107TH ST (10699 S) TO W 0.00 ","30,664.00",NA,"34","Sidewalk Menu",2014,30664
"1525","ON E 110TH ST FROM S EMERALD AVE (730 W) TO S 0.00 ","20,448.00",NA,"34","Sidewalk Menu",2014,20448
"1526","ON S MORGAN ST FROM W 116TH ST (11600 S) TO W 117TH 0.00 ","6,832.00",NA,"34","Sidewalk Menu",2014,6832
"1527","ON S LOOMIS ST FROM W 117TH ST (11700 S) TO W 118TH ST 1.00 ","71,326.00",NA,"34","Street Resurfacing Menu",2014,71326
