"","description","costA","costB","ward","program","year","cost"
"1320","N DAMEN AVE & W CHARLESTON ST 1.00 ","350.00",NA,"32","In-Road ""State Law Stop",2016,350
"1321","W CORTLAND ST & N WOOD ST Neighborhood Greenway ","68,799.00",NA,"32","Miscellaneous CDOT",2016,68799
"1322","1716 N HOYNE AVE 0.00 ","8,665.00",NA,"32","Sidewalk Menu",2016,8665
"1323","2001 W WELLINGTON AVE 0.00 ","8,404.00",NA,"32","Sidewalk Menu",2016,8404
"1324","2449 N ASHLAND AVE 0.00 ","6,468.00",NA,"32","Sidewalk Menu",2016,6468
"1325","ON W GEORGE ST FROM N DAMEN AVE (2000 W) TO N 1.00 ","68,556.00",NA,"32","Street Resurfacing Menu",2016,68556
"1326","ON W WELLINGTON AVE FROM N LEAVITT ST (2200 W) TO 1.00 ","15,764.00",NA,"32","Street Resurfacing Menu",2016,15764
"1327","ON N WOLCOTT AVE FROM W HENDERSON ST (3330 N) TO 1.00 ","45,546.00",NA,"32","Street Resurfacing Menu",2016,45546
"1328","ON N RAVENSWOOD AVE FROM W WELLINGTON AVE (3000 3.00 ","58,543.00",NA,"32","Street Resurfacing Menu",2016,58543
"1329","ON N SOUTHPORT AVE FROM W WRIGHTWOOD AVE (2600 1.00 ","93,264.00",NA,"32","Street Resurfacing Menu",2016,93264
"1330","ON N WOLCOTT AVE FROM W DIVERSEY PKWY (2800 N) TO 1.00 ","33,591.00",NA,"32","Street Resurfacing Menu",2016,33591
"1331","ON W WILLOW ST FROM N DAMEN AVE (2000 W) TO N 1.00 ","31,474.00",NA,"32","Street Resurfacing Menu",2016,31474
"1332","ON W CORTLAND ST FROM N LEAVITT ST (2200 W) TO N 1.00 ","47,031.00",NA,"32","Street Resurfacing Menu",2016,47031
"1333","ON N LEAVITT ST FROM W BELDEN AVE (2330 N) TO W 1.00 ","46,537.00",NA,"32","Street Resurfacing Menu",2016,46537
"1334","ON N OAKLEY AVE FROM W OAKDALE AVE (2940 N) TO W 2.00 ","43,677.00",NA,"32","Street Resurfacing Menu",2016,43677
"1335","ON N GREENVIEW AVE FROM W GEORGE ST (2900 N) TO W 1.00 ","19,832.00",NA,"32","Street Resurfacing Menu",2016,19832
"1336","ON N WINCHESTER AVE FROM W ARMITAGE AVE (2000 N) 1.00 ","58,200.00",NA,"32","Street Resurfacing Menu",2016,58200
"1337","ON N WINNEBAGO AVE FROM N WESTERN AVE (1900 N) TO 0.10 ","3,687.00",NA,"32","Street Resurfacing Menu",2016,3687
"1338","ON W FLETCHER ST FROM N LAKEWOOD AVE (1300 W) TO 1.00 ","74,531.00",NA,"32","Street Resurfacing Menu",2016,74531
"1339","ON W SCHUBERT AVE FROM N WHIPPLE ST (3030 W) TO N 1.00 ","20,027.00",NA,"32","Street Resurfacing Menu",2016,20027
"1340","ON N WINNEBAGO AVE FROM N WESTERN AVE (1900 N) TO 2.00 ","76,440.00",NA,"32","Street Resurfacing Menu",2016,76440
"1341","ON W SCHOOL ST FROM N DAMEN AVE (2000 W) TO N 2.00 ","47,755.00",NA,"32","Street Resurfacing Menu",2016,47755
"1342","ON W SCHOOL ST FROM N WESTERN AVE (2400 W) TO N 1.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2016,3700
"1343","ON N OAKLEY AVE FROM W FULLERTON AVE (2400 N) TO 1.00 ","1,850.00",NA,"32","Street Speed Hump Menu",2016,1850
"1344","ON N OAKLEY AVE FROM W ARMITAGE AVE (2000 N) TO N 1.00 ","1,850.00",NA,"32","Street Speed Hump Menu",2016,1850
"1345","ON W BARRY AVE FROM N WESTERN AVE (2400 W) TO N 1.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2016,3700
"1346","ON N OAKLEY AVE FROM W SHAKESPEARE AVE (2130 N) 1.00 ","1,850.00",NA,"32","Street Speed Hump Menu",2016,1850
"1347","2200 W WELLINGTON AVE 1.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2016,3700
"1348","ON N HERMITAGE AVE FROM W CORTLAND ST (1900 N) TO 1.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2016,3700
"1349","2200 N OAKLEY AVE 1.00 ","1,850.00",NA,"32","Street Speed Hump Menu",2016,1850
"1350","ON N CLAREMONT AVE FROM W ROSCOE ST (3400 N) TO W 1.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2016,3700
"1351","ON N BELL AVE FROM W ROSCOE ST (3400 N) TO W 1.00 ","3,700.00",NA,"32","Street Speed Hump Menu",2016,3700
"1352","ON N HOYNE AVE FROM W ST PAUL AVE (1730 N) TO W 1.00 ","1,850.00",NA,"32","Street Speed Hump Menu",2016,1850
"1353","ON N WILMOT AVE FROM W CHURCHILL ST (1830 N) TO W 1.00 ","5,550.00",NA,"32","Street Speed Hump Menu",2016,5550
"1354","N WESTERN AVE & W LOGAN BLVD 1.00 ","16,000.00",NA,"32","Viaduct Improvement",2016,16000
"1355","N MILWAUKEE AVE & N RICHMOND ST Install 2 Alley Lights and upgrade the Wiring. 2.00 ","1,200.00",NA,"32","Street Light Upgrade",2016,1200
"1356","3102 W SUNNYSIDE AVE 1.00 ","9,701.00",NA,"33","Alley Apron Menu",2016,9701
"1357","3109 W AINSLIE ST 1.00 ","8,615.00",NA,"33","Alley Apron Menu",2016,8615
"1358","N WHIPPLE ST & W BERTEAU AVE&N ALBANY AVE & W 1.15 ","46,291.00",NA,"33","Alley Resurfacing Menu",2016,46291
"1359","W SUNNYSIDE AVE & N CHRISTIANA AVE&W WILSON AVE 1.00 ","39,313.00",NA,"33","Alley Resurfacing Menu",2016,39313
"1360","N TROY ST & W GRACE ST&N KEDZIE AVE & W BYRON ST 1.00 ","34,868.00",NA,"33","Alley Resurfacing Menu",2016,34868
"1361","N BERNARD ST & W AINSLIE ST&N ST LOUIS AVE & W 1.00 ","40,039.00",NA,"33","Alley Resurfacing Menu",2016,40039
"1362","N KIMBALL AVE & W SUNNYSIDE AVE&N BERNARD ST & 1.00 ","40,178.00",NA,"33","Alley Resurfacing Menu",2016,40178
"1363","N SACRAMENTO AVE & W MONTROSE AVE&N RICHMOND 1.00 ","26,655.00",NA,"33","Alley Resurfacing Menu",2016,26655
"1364","N SACRAMENTO AVE & W BERTEAU AVE&N WHIPPLE ST & 1.00 ","41,286.00",NA,"33","Alley Resurfacing Menu",2016,41286
"1365","W PENSACOLA AVE & N KIMBALL AVE&W CULLOM AVE & 1.00 ","29,635.00",NA,"33","Alley Resurfacing Menu",2016,29635
"1366","N WASHTENAW AVE & W GEORGE ST&N TALMAN AVE & 1.00 ","44,582.00",NA,"33","Alley Resurfacing Menu",2016,44582
"1367","N SACRAMENTO AVE & W FLETCHER ST&N ALBANY AVE 1.00 ","26,324.00",NA,"33","Alley Resurfacing Menu",2016,26324
"1368","N RICHMOND ST & W CULLOM AVE&N SACRAMENTO AVE 1.00 ","23,470.00",NA,"33","Alley Resurfacing Menu",2016,23470
"1369","W LELAND AVE & N ST LOUIS AVE&W LAWRENCE AVE & 1.00 ","34,551.00",NA,"33","Alley Resurfacing Menu",2016,34551
"1370","N SACRAMENTO AVE & W BERTEAU AVE&N WHIPPLE ST & 1.00 ","1,400.00",NA,"33","Alley Speed Hump Menu",2016,1400
"1371","W MONTROSE AVE & N RICHMOND ST 1.00 ","600.00",NA,"33","In-Road ""State Law Stop",2016,600
"1372","W MONTROSE AVE & N WHIPPLE ST 1.00 ","600.00",NA,"33","In-Road ""State Law Stop",2016,600
"1373","W BELLE PLAINE AVE & N KEDZIE AVE 1.00 ","600.00",NA,"33","In-Road ""State Law Stop",2016,600
"1374","2916 W NELSON ST 1.00 ","4,022.00",NA,"33","Miscellaneous CDOT",2016,4022
"1375","3311 W IRVING PARK RD ","1,500.00",NA,"33","Miscellaneous CDOT",2016,1500
"1376","ON N MANOR AVE FROM W MONTROSE AVE (4400 N) TO W 4.00 ","70,000.00",NA,"33","Miscellaneous CDOT",2016,70000
"1377","3812-3839 N SACRAMENTO AVE 1.00 ","1,000.00",NA,"33","Miscellaneous CDOT",2016,1000
"1378","ON W MONTROSE AVE FROM N WHIPPLE ST (3030 W) TO N 1.00 ","1,500.00",NA,"33","Miscellaneous CDOT",2016,1500
"1379","3100 N ELSTON AVE 0.00 ","10,811.00",NA,"33","Sidewalk Menu",2016,10811
"1380","2955 W WILSON AVE 0.00 ","1,944.00",NA,"33","Sidewalk Menu",2016,1944
"1381","4116 N KEDZIE AVE 0.00 ","182.00",NA,"33","Sidewalk Menu",2016,182
"1382","4640 N SPAULDING AVE 0.00 ","9,580.00",NA,"33","Sidewalk Menu",2016,9580
"1383","2800 N ROCKWELL ST 1.00 ","3,981.00",NA,"33","Street Bump Outs Menu",2016,3981
"1384","ON N SAWYER AVE FROM W WAVELAND AVE (3700 N) TO 1.00 ","3,700.00",NA,"33","Street Speed Hump Menu",2016,3700
"1385","ON W CORNELIA AVE FROM N SACRAMENTO AVE (2960 W) 1.00 ","1,850.00",NA,"33","Street Speed Hump Menu",2016,1850
"1386","ON N SAWYER AVE FROM N ELSTON AVE (3610 N) TO W 1.00 ","3,700.00",NA,"33","Street Speed Hump Menu",2016,3700
"1387","ON N WHIPPLE ST FROM W BERTEAU AVE (4200 N) TO W 4.00 ","312,000.00",NA,"33","Street Light Residential",2016,312000
"1388","ON N SACRAMENTO AVE FROM W BERTEAU AVE (4200 N) ","164,000.00",NA,"33","Street Light Residential",2016,164000
"1389","ON N ALBANY AVE FROM W BERTEAU AVE (4200 N) TO W 2.00 ","161,000.00",NA,"33","Street Light Residential",2016,161000
"1390","3843 N CALIFORNIA AVE California Park Spray Feature 33500.00 ","33,500.00",NA,"33","Chicago Park District",2016,33500
"1391","3436 W WILSON AVE Roosevelt High School – Capital Projects 50000.00 ","40,000.00",NA,"33","Chicago Public Schools",2016,40000
"1392","Relocate POD camera from W. Argyle & Troy to W. Argyle & Albany 1800.00 ","1,800.00",NA,"33","Miscellaneous Other",2016,1800
"1393","Mural Project - Avondale Neighborhood Association 7000.00 ","7,000.00",NA,"33","Miscellaneous Other",2016,7000
"1394","ON E 122ND ST FROM S SANGAMON ST (930 W) TO S PEORIA 0.25 ","1,299.00",NA,"34","Alley Resurfacing Menu",2016,1299
"1395","S LOOMIS ST & W 122ND ST&S ADA ST & W 119TH ST 1.00 ","51,668.00",NA,"34","Alley Resurfacing Menu",2016,51668
"1396","ON S HALSTED ST FROM W 118TH ST (11800 S) TO W 117TH 1.00 ","1,399.00",NA,"34","Bus Pad",2016,1399
"1397","ON S HALSTED ST FROM W 118TH PL (11830 S) TO W 118TH 1.00 ","5,332.00",NA,"34","Bus Pad",2016,5332
"1398","11400 S WALLACE ST 0.00 ","9,405.00",NA,"34","Curb & Gutter Menu",2016,9405
"1399","11421 S ASHLAND AVE 0.00 ","2,859.00",NA,"34","Curb & Gutter Menu",2016,2859
"1400","10344 S SANGAMON ST 0.00 ","18,509.00",NA,"34","Curb & Gutter Menu",2016,18509
"1401","9700 S PEORIA ST 0.00 ","20,651.00",NA,"34","Curb & Gutter Menu",2016,20651
"1402","ON S PARNELL AVE FROM W 109TH ST (10900 S) TO W ","150,000.00",NA,"34","Miscellaneous Other",2016,150000
"1403","ON W 112TH PL FROM S LAFLIN ST (1500 W) TO S HAMLET 0.00 ","32,641.00",NA,"34","Sidewalk Menu",2016,32641
"1404","19 W 103RD PL 0.00 ","4,607.00",NA,"34","Sidewalk Menu",2016,4607
"1405","423 W 116TH ST 0.00 ","13,675.00",NA,"34","Sidewalk Menu",2016,13675
"1406","ON S MARSHFIELD AVE FROM 11600 S TO W 115TH ST 0.00 ","2,105.00",NA,"34","Sidewalk Menu",2016,2105
"1407","ON W 118TH ST FROM S PRINCETON AVE (300 W) TO S YALE 0.00 ","29,927.00",NA,"34","Sidewalk Menu",2016,29927
"1408","W 119TH ST & S ASHLAND AVE; 11855 S MARSHFIELD AVE 0.00 ","5,120.00",NA,"34","Sidewalk Menu",2016,5120
"1409","10636 S PEORIA ST; 10656 S PEORIA ST 0.00 ","3,165.00",NA,"34","Sidewalk Menu",2016,3165
"1410","S THROOP ST & W 105TH PL 1.00 ","30,808.00",NA,"34","Street Cul-de-Sac Menu",2016,30808
"1411","S MARTIN ST & W 107TH ST 1.00 ","28,977.00",NA,"34","Street Cul-de-Sac Menu",2016,28977
"1412","S THROOP ST & W 106TH PL 1.00 ","31,497.00",NA,"34","Street Cul-de-Sac Menu",2016,31497
"1413","ON S ELIZABETH ST FROM W 101ST PL (10200 S) TO W 2.00 ","32,403.00",NA,"34","Street Resurfacing Menu",2016,32403
"1414","ON S EMERALD AVE FROM W 98TH ST (9800 S) TO W 97TH 1.00 ","47,956.00",NA,"34","Street Resurfacing Menu",2016,47956
"1415","ON S JUSTINE ST FROM W 116TH ST (11600 S) TO W 117TH ST 1.00 ","82,872.00",NA,"34","Street Resurfacing Menu",2016,82872
"1416","ON W 110TH ST FROM S NORMAL AVE (500 W) TO S 1.00 ","31,836.00",NA,"34","Street Resurfacing Menu",2016,31836
"1417","ON S MORGAN ST FROM W 127TH ST (12700 S) TO W 1.00 ","54,211.00",NA,"34","Street Resurfacing Menu",2016,54211
"1418","ON W 118TH ST FROM S HALSTED ST (800 W) TO S PEORIA 2.00 ","30,773.00",NA,"34","Street Resurfacing Menu",2016,30773
"1419","ON S JUSTINE ST FROM W 117TH ST (11700 S) TO W 118TH ST 1.00 ","79,994.00",NA,"34","Street Resurfacing Menu",2016,79994
"1420","ON W 109TH ST FROM S NORMAL AVE (500 W) TO S 1.00 ","24,659.00",NA,"34","Street Resurfacing Menu",2016,24659
"1421","ON S BISHOP ST FROM W 118TH ST (11800 S) TO W 119TH ST 1.00 ","39,309.00",NA,"34","Street Resurfacing Menu",2016,39309
"1422","ON S JUSTINE ST FROM W 118TH ST (11800 S) TO W 119TH ST 1.00 ","60,463.00",NA,"34","Street Resurfacing Menu",2016,60463
"1423","ON S JUSTINE ST FROM W 120TH ST (12000 S) TO W 121ST ST 2.00 ","65,623.00",NA,"34","Street Resurfacing Menu",2016,65623
"1424","ON S LAFLIN ST FROM W 122ND ST (12200 S) TO W 123RD ST 1.00 ","14,967.00",NA,"34","Street Resurfacing Menu",2016,14967
"1425","ON S MORGAN ST FROM W 102ND ST (10200 S) TO W 103RD 1.00 ","3,700.00",NA,"34","Street Speed Hump Menu",2016,3700
"1426","ON S VINCENNES AVE FROM W EDMAIRE ST (11400 S) TO W Paint 6 Arterial Strret Light Poles 6.00 ","1,800.00",NA,"34","Street Light Pole Painting",2016,1800
"1427","ON W 119TH ST FROM S STATE ST (0 E) TO S WENTWORTH 21.00 ","9,100.00",NA,"34","Street Light Pole Painting",2016,9100
"1428","ON W 127TH ST FROM S MORGAN ST (1000 W) TO S Paint 14 Poles and 1 Piece 14.00 ","4,400.00",NA,"34","Street Light Pole Painting",2016,4400
"1429","ON S VINCENNES AVE FROM W 115TH ST (11500 S) TO W 28.00 ","8,400.00",NA,"34","Street Light Pole Painting",2016,8400
"1430","ON S VINCENNES AVE FROM W EDMAIRE ST (11400 S) TO W Upgrade to LED Arterial Fixture & Piggyback 12.00 ","11,100.00",NA,"34","Street Light Upgrade",2016,11100
"1431","ON W 119TH ST FROM S STATE ST (0 E) TO S WENTWORTH 16.00 ","32,400.00",NA,"34","Street Light Upgrade",2016,32400
"1432","ON S HALSTED ST FROM W 127TH ST (12700 S) TO W 129TH 18.00 ","24,300.00",NA,"34","Street Light Upgrade",2016,24300
"1433","ON W 127TH ST FROM S MORGAN ST (1000 W) TO S Install 14 Each LED Arterial Fixture and Piggyback 14.00 ","25,900.00",NA,"34","Street Light Upgrade",2016,25900
"1434","ON S VINCENNES AVE FROM W 115TH ST (11500 S) TO W 28.00 ","52,000.00",NA,"34","Street Light Upgrade",2016,52000
"1435","ON S LOWE AVE FROM W 109TH ST (10900 S) TO W 111TH ST 2.00 ","8,800.00",NA,"34","Street Light Residential",2016,8800
"1436","ON S SANGAMON ST FROM W 107TH ST (10700 S) TO W 2.00 ","8,800.00",NA,"34","Street Light Residential",2016,8800
"1437","2340 N KEDVALE AVE 1.00 ","4,580.00",NA,"35","Alley Apron Menu",2016,4580
"1438","2345 N KARLOV AVE 1.00 ","11,320.00",NA,"35","Alley Apron Menu",2016,11320
"1439","N KEDVALE AVE & W BELDEN AVE&N KEELER AVE & W 1.00 ","41,464.00",NA,"35","Alley Resurfacing Menu",2016,41464
"1440","W BELDEN AVE & N KOSTNER AVE&W PALMER ST & N 1.00 ","34,041.00",NA,"35","Alley Resurfacing Menu",2016,34041
"1441","W BELMONT AVE & N CENTRAL PARK AVE&W BARRY AVE 1.00 ","1,400.00",NA,"35","Alley Speed Hump Menu",2016,1400
"1442","3706 N ELSTON AVE 1.00 ","15,968.00",NA,"35","Bike Lane/Marked",2016,15968
"1443","1803 N LOWELL AVE 1.00 ","245,000.00",NA,"35","Concrete Alley Menu",2016,245000
"1444","N SAWYER AVE & N MILWAUKEE AVE 1.00 ","350.00",NA,"35","In-Road ""State Law Stop",2016,350
"1445","N AVERS AVE & W LAWRENCE AVE ","600.00",NA,"35","In-Road ""State Law Stop",2016,600
"1446","N SPAULDING AVE & N MILWAUKEE AVE 1.00 ","600.00",NA,"35","In-Road ""State Law Stop",2016,600
"1447","N MILWAUKEE AVE & N SPAULDING AVE 1.00 ","600.00",NA,"35","In-Road ""State Law Stop",2016,600
"1448","N LAWNDALE AVE & W LAWRENCE AVE ","600.00",NA,"35","In-Road ""State Law Stop",2016,600
"1449","3300-3333 N KIMBALL AVE 0.00 ","28,287.00",NA,"35","Sidewalk Menu",2016,28287
"1450","2608 N KEDZIE AVE 0.00 ","11,661.00",NA,"35","Sidewalk Menu",2016,11661
"1451","ON N ST LOUIS AVE FROM W ADDISON ST (3600 N) TO W 1.00 ","3,700.00",NA,"35","Street Speed Hump Menu",2016,3700
"1452","ON W LELAND AVE FROM N HAMLIN AVE (3800 W) TO N 2.00 ","170,000.00",NA,"35","Street Light Residential",2016,170000
"1453","ON N WOODARD ST FROM N KIMBALL AVE (2830 N) TO N 1.50 ","117,000.00",NA,"35","Street Light Residential",2016,117000
"1454","ON W EASTWOOD AVE FROM 3700 W TO N HAMLIN AVE 1.50 ","152,000.00",NA,"35","Street Light Residential",2016,152000
"1455","3539 W GRACE ST 2016 Menu Murphy School-new soccer field w/ synthetic turf, and goal posts 30500.00 ","30,500.00",NA,"35","Chicago Public Schools",2016,30500
"1456","2057 N KILDARE AVE; 3000 N SAWYER AVE POD Cameras (2) - 3000 N. Sawyer and 2507 N. Kildare 2.00 ","54,022.00",NA,"35","High Definition Camera",2016,54022
"1457","4150 W DICKENS AVE Nixon School-Site prep for new playground 90000.00 ","90,000.00",NA,"35","Miscellaneous Other",2016,90000
"1458","3516 W SCHOOL ST Avondale Park-security cameras 36000.00 ","36,000.00",NA,"35","Miscellaneous Other",2016,36000
"1459","2614 N KEDZIE AVE Paseo Prairie Garden-Water Access 14000.00 ","14,000.00",NA,"35","Miscellaneous Other",2016,14000
"1460","2636 N KIMBALL AVE 2016 Menu Unity Park- New Playground 20000.00 ","20,000.00",NA,"35","Miscellaneous Other",2016,20000
"1461","3546 W ADDISON ST *Baseball backstops and fencing installation* 168000.00 ","168,000.00",NA,"35","Miscellaneous Other",2016,168000
"1462","3546 W ADDISON ST Athletic Field Park-Camera 27011.00 ","27,011.00",NA,"35","Miscellaneous Other",2016,27011
"1463","N RUTHERFORD AVE & W DIVERSEY AVE&N NORMANDY 1.00 ","1,400.00",NA,"36","Alley Speed Hump Menu",2016,1400
"1464","2700 N RUTHERFORD AVE; N RUTHERFORD AVE & W 1.00 ","700.00",NA,"36","Alley Speed Hump Menu",2016,700
"1465","ON W NELSON ST FROM N SAYRE AVE (7000 W) TO N 0.00 ","5,209.00",NA,"36","Curb & Gutter Menu",2016,5209
"1466","W ADDISON ST & N CENTRAL AVE 1.00 ","350.00",NA,"36","In-Road ""State Law Stop",2016,350
"1467","N NARRAGANSETT AVE & W BARRY AVE 1.00 ","600.00",NA,"36","In-Road ""State Law Stop",2016,600
"1468","W BELMONT AVE & N NATCHEZ AVE 1.00 ","45,261.00",NA,"36","Pedestrian Refuge Island",2016,45261
"1469","2200 N LECLAIRE AVE 0.00 ","11,546.00",NA,"36","Sidewalk Menu",2016,11546
"1470","2834 N NEENAH AVE 0.00 ","1,980.00",NA,"36","Sidewalk Menu",2016,1980
"1471","2205 N NATCHEZ AVE 0.00 ","5,677.00",NA,"36","Sidewalk Menu",2016,5677
"1472","2370 N NEWCASTLE AVE 0.00 ","12,728.00",NA,"36","Sidewalk Menu",2016,12728
"1473","ON W PATTERSON AVE FROM N MARMORA AVE (5900 W) 1.00 ","46,225.00",NA,"36","Street Resurfacing Menu",2016,46225
"1474","ON N MENARD AVE FROM W EDDY ST (3530 N) TO W 1.00 ","20,017.00",NA,"36","Street Resurfacing Menu",2016,20017
"1475","ON W PATTERSON AVE FROM N MOBILE AVE (6300 W) TO N 1.00 ","43,136.00",NA,"36","Street Resurfacing Menu",2016,43136
"1476","ON W PATTERSON AVE FROM N MELVINA AVE (6200 W) TO 1.00 ","47,504.00",NA,"36","Street Resurfacing Menu",2016,47504
"1477","ON W ROSCOE ST FROM N OAK PARK AVE (6800 W) TO N 1.00 ","14,267.00",NA,"36","Street Resurfacing Menu",2016,14267
"1478","ON W ROSCOE ST FROM N NATOMA AVE (6630 W) TO N 1.00 ","27,825.00",NA,"36","Street Resurfacing Menu",2016,27825
"1479","ON W WELLINGTON AVE FROM N NARRAGANSETT AVE 1.00 ","20,764.00",NA,"36","Street Resurfacing Menu",2016,20764
"1480","ON W WAVELAND AVE FROM N MELVINA AVE (6200 W) TO 1.00 ","46,955.00",NA,"36","Street Resurfacing Menu",2016,46955
"1481","ON N NORMANDY AVE FROM W SCHUBERT AVE (2700 N) 2.00 ","42,072.00",NA,"36","Street Resurfacing Menu",2016,42072
"1482","ON W PATTERSON AVE FROM N AUSTIN AVE (6000 W) TO N 2.00 ","90,401.00",NA,"36","Street Resurfacing Menu",2016,90401
"1483","ON W ROSCOE ST FROM N NATCHEZ AVE (6500 W) TO N 1.00 ","12,613.00",NA,"36","Street Resurfacing Menu",2016,12613
"1484","ON N LINDER AVE FROM W WAVELAND AVE (3700 N) TO W 1.00 ","53,199.00",NA,"36","Street Resurfacing Menu",2016,53199
"1485","W NELSON ST & N NARRAGANSETT AVE&W BARRY AVE & 1.00 ","10,462.00",NA,"36","Street Resurfacing Menu",2016,10462
"1486","MARMORA AVE (5900 W) ","65,241.00",NA,"36","Street Resurfacing Menu",2016,65241
"1487","ON N MCVICKER AVE FROM W FULLERTON AVE (2400 N) 1.00 ","60,135.00",NA,"36","Street Resurfacing Menu",2016,60135
"1488","ON W MELROSE ST FROM N MOBILE AVE (6300 W) TO N 1.00 ","62,380.00",NA,"36","Street Resurfacing Menu",2016,62380
"1489","ON W PATTERSON AVE FROM N MENARD AVE (5800 W) TO 1.00 ","42,661.00",NA,"36","Street Resurfacing Menu",2016,42661
"1490","ON W WAVELAND AVE FROM N MOBILE AVE (6300 W) TO N 1.00 ","46,056.00",NA,"36","Street Resurfacing Menu",2016,46056
"1491","ON W FLETCHER ST FROM N MELVINA AVE (6200 W) TO N 1.00 ","67,381.00",NA,"36","Street Resurfacing Menu",2016,67381
"1492","ON W GEORGE ST FROM N NEENAH AVE (6530 W) TO N 1.00 ","30,391.00",NA,"36","Street Resurfacing Menu",2016,30391
"1493","ON W ROSCOE ST FROM N MELVINA AVE (6200 W) TO N 1.00 ","44,911.00",NA,"36","Street Resurfacing Menu",2016,44911
"1494","ON N NEENAH AVE FROM W SCHOOL ST (3300 N) TO W 1.00 ","3,700.00",NA,"36","Street Speed Hump Menu",2016,3700
"1495","ON N NAGLE AVE FROM W BELDEN AVE (2299 N) TO W 1.00 ","1,850.00",NA,"36","Street Speed Hump Menu",2016,1850
"1496","ON N NATCHEZ AVE FROM W BELDEN AVE (2300 N) TO W 1.00 ","1,850.00",NA,"36","Street Speed Hump Menu",2016,1850
"1497","ON W MEDILL AVE FROM N OAK PARK AVE (6800 W) TO N 3.00 ","11,100.00",NA,"36","Street Speed Hump Menu",2016,11100
"1498","ON N NEWCASTLE AVE FROM W BELDEN AVE (2300 N) TO 1.00 ","3,700.00",NA,"36","Street Speed Hump Menu",2016,3700
"1499","ON W NEWPORT AVE FROM N MAJOR AVE (5700 W) TO N 1.00 ","3,700.00",NA,"36","Street Speed Hump Menu",2016,3700
"1500","ON W WAVELAND AVE FROM N LOCKWOOD AVE (5300 W) 1.00 ","3,700.00",NA,"36","Street Speed Hump Menu",2016,3700
"1501","ON W BELDEN AVE FROM N CICERO AVE (4800 W) TO N 2.00 ","1,850.00",NA,"36","Street Speed Hump Menu",2016,1850
"1502","Blackhawk and Hermosa Parks Tree Planting 2016 Menu 10000.00 ","10,000.00",NA,"36","Chicago Park District",2016,10000
"1503","2148 N LONG AVE Prosser High School Community Garden 22000.00 ","25,000.00",NA,"36","Chicago Public Schools",2016,25000
"1504","3020 N OAK PARK AVE 2016 Menu Bell Park-Water Spray Feature 150000.00 ","150,000.00",NA,"36","Miscellaneous Other",2016,150000
"1505","700 N LOCKWOOD AVE 1.00 ","1,400.00",NA,"37","Alley Speed Hump Menu",2016,1400
"1506","934 N KEYSTONE AVE 1.00 ","1,400.00",NA,"37","Alley Speed Hump Menu",2016,1400
"1507","ON W BLOOMINGDALE AVE FROM 4910 W TO N LAMON 1.00 ","495.00",NA,"37","Bollard Menu",2016,495
"1508","1656 N LUNA AVE 0.00 ","9,258.00",NA,"37","Curb & Gutter Menu",2016,9258
"1509","ON N LOTUS AVE FROM W LE MOYNE ST (1500 N) TO W 0.00 ","22,133.00",NA,"37","Curb & Gutter Menu",2016,22133
"1510","1035 N LATROBE AVE 0.00 ","8,283.00",NA,"37","Curb & Gutter Menu",2016,8283
"1511","N LARAMIE AVE & W POTOMAC AVE 1.00 ","600.00",NA,"37","In-Road ""State Law Stop",2016,600
"1512","1051 N CENTRAL AVE 0.00 ","1,117.00",NA,"37","Sidewalk Menu",2016,1117
"1513","5500 W HIRSCH ST 0.00 ","46,707.00",NA,"37","Sidewalk Menu",2016,46707
"1514","ON N LONG AVE FROM W HURON ST (700 N) TO W 0.00 ","5,169.00",NA,"37","Sidewalk Menu",2016,5169
"1515","5126 W ST PAUL AVE 0.00 ","5,713.00",NA,"37","Sidewalk Menu",2016,5713
"1516","ON W POTOMAC AVE FROM N LARAMIE AVE (5200 W) TO N 3.00 ","59,037.00",NA,"37","Street Resurfacing Menu",2016,59037
"1517","ON N LUNA AVE FROM W CORTLAND ST (1850 N) TO W 1.00 ","8,605.00",NA,"37","Street Resurfacing Menu",2016,8605
